,raw_actions
424,0.7137637
425,0.74532443
426,0.7536584
427,0.7558951
428,0.75928354
429,0.76229304
430,0.788303
431,0.781348
432,0.76479244
433,0.7448917
434,0.7384355
435,0.71470135
436,0.68142635
437,0.66917914
438,0.6394045
439,0.6145187
440,0.5837191
441,0.5711286
442,0.5524386
443,0.53533363
444,0.5287681
445,0.49727002
446,0.45488277
447,0.4233972
448,0.4016856
449,0.3576496
450,0.32375586
451,0.2976386
452,0.2832828
453,0.25164792
454,0.24498105
455,0.23089185
456,0.23206502
457,0.25958636
458,0.26463744
459,0.28211868
460,0.27853906
461,0.28321472
462,0.30222788
463,0.25897598
464,0.2449188
465,0.19389698
466,0.16749457
467,0.13324276
468,0.06719714
469,0.063082136
470,0.013361536
471,0.00021021813
472,-0.06583924
473,-0.07762147
474,-0.08027179
475,-0.09569176
476,-0.08505031
477,-0.08198356
478,-0.06968569
479,-0.05773454
480,-0.031651996
481,-0.022042222
482,-0.0043264404
483,0.027804635
484,0.052089326
485,0.07629696
486,0.09232981
487,0.13127702
488,0.14920121
489,0.18037805
490,0.19065592
491,0.20834062
492,0.22428584
493,0.22301373
494,0.2090249
495,0.20418435
496,0.18201053
497,0.17954099
498,0.17493448
499,0.16086972
500,0.12284101
501,0.080734484
502,0.083068736
503,0.04972566
504,0.033371933
505,0.009578295
506,0.0038222447
507,-0.029999427
508,-0.07461033
509,-0.08384403
510,-0.08770693
511,-0.09490358
512,-0.09820529
513,-0.10988765
514,-0.125503
515,-0.14082032
516,-0.1429838
517,-0.15154225
518,-0.14126235
519,-0.14059794
520,-0.13652045
521,-0.14282858
522,-0.14158574
523,-0.11580654
524,-0.08627575
525,-0.052929692
526,-0.013576411
527,0.02514664
528,0.035412304
529,0.042477228
530,0.04816752
531,0.07855452
532,0.098754935
533,0.111056335
534,0.12093837
535,0.13442662
536,0.14326346
537,0.15373293
538,0.13232252
539,0.12694776
540,0.13369635
541,0.14467281
542,0.13940158
543,0.17276317
544,0.22359881
545,0.26986256
546,0.2969978
547,0.33426112
548,0.36164612
549,0.39046472
550,0.40065378
551,0.4033144
552,0.41562605
553,0.44028407
