,date,actions
228,2021-12-13,[-24]
229,2021-12-14,[-22]
230,2021-12-15,[-19]
231,2021-12-16,[-16]
232,2021-12-17,[-14]
233,2021-12-20,[-8]
234,2021-12-21,[-6]
235,2021-12-22,[-1]
236,2021-12-23,[0]
237,2021-12-27,[4]
238,2021-12-28,[3]
239,2021-12-29,[2]
240,2021-12-30,[2]
241,2021-12-31,[0]
242,2022-01-03,[-3]
243,2022-01-04,[-9]
244,2022-01-05,[-13]
245,2022-01-06,[-16]
246,2022-01-07,[-16]
247,2022-01-10,[-18]
248,2022-01-11,[-21]
249,2022-01-12,[-19]
250,2022-01-13,[-20]
251,2022-01-14,[-19]
252,2022-01-18,[-16]
253,2022-01-19,[-13]
254,2022-01-20,[-10]
255,2022-01-21,[-8]
256,2022-01-24,[-7]
257,2022-01-25,[-6]
258,2022-01-26,[-8]
259,2022-01-27,[-3]
260,2022-01-28,[1]
261,2022-01-31,[0]
262,2022-02-01,[-2]
263,2022-02-02,[-1]
264,2022-02-03,[-3]
265,2022-02-04,[-8]
266,2022-02-07,[-6]
267,2022-02-08,[-6]
268,2022-02-09,[-5]
269,2022-02-10,[-5]
270,2022-02-11,[-6]
271,2022-02-14,[-5]
272,2022-02-15,[-4]
273,2022-02-16,[-6]
274,2022-02-17,[-7]
275,2022-02-18,[-8]
276,2022-02-22,[-5]
277,2022-02-23,[-3]
278,2022-02-24,[-1]
279,2022-02-25,[1]
280,2022-02-28,[0]
281,2022-03-01,[0]
282,2022-03-02,[1]
283,2022-03-03,[3]
284,2022-03-04,[0]
285,2022-03-07,[5]
286,2022-03-08,[7]
287,2022-03-09,[4]
288,2022-03-10,[1]
289,2022-03-11,[5]
290,2022-03-14,[13]
291,2022-03-15,[12]
292,2022-03-16,[12]
293,2022-03-17,[11]
294,2022-03-18,[11]
295,2022-03-21,[4]
296,2022-03-22,[-1]
297,2022-03-23,[-5]
298,2022-03-24,[-8]
299,2022-03-25,[-13]
300,2022-03-28,[-17]
301,2022-03-29,[-21]
302,2022-03-30,[-18]
303,2022-03-31,[-16]
304,2022-04-01,[-11]
305,2022-04-04,[-8]
306,2022-04-05,[-6]
307,2022-04-06,[-4]
308,2022-04-07,[0]
309,2022-04-08,[4]
310,2022-04-11,[5]
311,2022-04-12,[8]
312,2022-04-13,[9]
313,2022-04-14,[10]
314,2022-04-18,[8]
315,2022-04-19,[6]
316,2022-04-20,[5]
317,2022-04-21,[1]
318,2022-04-22,[0]
319,2022-04-25,[-3]
320,2022-04-26,[-5]
321,2022-04-27,[-7]
322,2022-04-28,[-6]
323,2022-04-29,[-2]
324,2022-05-02,[-4]
325,2022-05-03,[2]
326,2022-05-04,[2]
327,2022-05-05,[5]
328,2022-05-06,[6]
329,2022-05-09,[9]
330,2022-05-10,[11]
331,2022-05-11,[13]
332,2022-05-12,[19]
333,2022-05-13,[23]
334,2022-05-16,[28]
335,2022-05-17,[31]
336,2022-05-18,[42]
337,2022-05-19,[46]
338,2022-05-20,[53]
339,2022-05-23,[56]
340,2022-05-24,[61]
341,2022-05-25,[63]
342,2022-05-26,[64]
343,2022-05-27,[65]
344,2022-05-31,[61]
345,2022-06-01,[63]
346,2022-06-02,[58]
347,2022-06-03,[50]
348,2022-06-06,[41]
349,2022-06-07,[33]
350,2022-06-08,[23]
351,2022-06-09,[14]
352,2022-06-10,[13]
353,2022-06-13,[14]
354,2022-06-14,[15]
355,2022-06-15,[16]
356,2022-06-16,[18]
357,2022-06-17,[22]
358,2022-06-21,[29]
359,2022-06-22,[34]
360,2022-06-23,[39]
361,2022-06-24,[46]
362,2022-06-27,[51]
363,2022-06-28,[51]
364,2022-06-29,[55]
365,2022-06-30,[61]
366,2022-07-01,[60]
367,2022-07-05,[61]
368,2022-07-06,[64]
369,2022-07-07,[65]
370,2022-07-08,[67]
371,2022-07-11,[71]
372,2022-07-12,[74]
373,2022-07-13,[78]
374,2022-07-14,[80]
375,2022-07-15,[81]
376,2022-07-18,[82]
377,2022-07-19,[84]
378,2022-07-20,[83]
379,2022-07-21,[83]
380,2022-07-22,[83]
381,2022-07-25,[81]
382,2022-07-26,[80]
383,2022-07-27,[78]
384,2022-07-28,[76]
385,2022-07-29,[73]
386,2022-08-01,[72]
387,2022-08-02,[73]
388,2022-08-03,[73]
389,2022-08-04,[75]
390,2022-08-05,[75]
391,2022-08-08,[75]
392,2022-08-09,[74]
393,2022-08-10,[71]
394,2022-08-11,[71]
395,2022-08-12,[68]
396,2022-08-15,[64]
397,2022-08-16,[61]
398,2022-08-17,[60]
399,2022-08-18,[55]
400,2022-08-19,[52]
401,2022-08-22,[52]
402,2022-08-23,[47]
403,2022-08-24,[46]
404,2022-08-25,[44]
405,2022-08-26,[47]
406,2022-08-29,[48]
407,2022-08-30,[51]
408,2022-08-31,[55]
409,2022-09-01,[58]
410,2022-09-02,[61]
411,2022-09-06,[62]
412,2022-09-07,[64]
413,2022-09-08,[66]
414,2022-09-09,[67]
415,2022-09-12,[68]
416,2022-09-13,[69]
417,2022-09-14,[69]
418,2022-09-15,[70]
419,2022-09-16,[69]
420,2022-09-19,[67]
421,2022-09-20,[67]
422,2022-09-21,[68]
423,2022-09-22,[69]
424,2022-09-23,[71]
425,2022-09-26,[74]
426,2022-09-27,[75]
427,2022-09-28,[75]
428,2022-09-29,[75]
429,2022-09-30,[76]
430,2022-10-03,[78]
431,2022-10-04,[78]
432,2022-10-05,[76]
433,2022-10-06,[74]
434,2022-10-07,[73]
435,2022-10-10,[71]
436,2022-10-11,[68]
437,2022-10-12,[66]
438,2022-10-13,[63]
439,2022-10-14,[61]
440,2022-10-17,[58]
441,2022-10-18,[57]
442,2022-10-19,[55]
443,2022-10-20,[53]
444,2022-10-21,[52]
445,2022-10-24,[49]
446,2022-10-25,[45]
447,2022-10-26,[42]
448,2022-10-27,[40]
449,2022-10-28,[35]
450,2022-10-31,[32]
451,2022-11-01,[29]
452,2022-11-02,[28]
453,2022-11-03,[25]
454,2022-11-04,[24]
455,2022-11-07,[23]
456,2022-11-08,[23]
457,2022-11-09,[25]
458,2022-11-10,[26]
459,2022-11-11,[28]
460,2022-11-14,[27]
461,2022-11-15,[28]
462,2022-11-16,[30]
463,2022-11-17,[25]
464,2022-11-18,[24]
465,2022-11-21,[19]
466,2022-11-22,[16]
467,2022-11-23,[13]
468,2022-11-25,[6]
469,2022-11-28,[6]
470,2022-11-29,[1]
471,2022-11-30,[0]
472,2022-12-01,[-6]
473,2022-12-02,[-7]
474,2022-12-05,[-8]
475,2022-12-06,[-9]
476,2022-12-07,[-8]
477,2022-12-08,[-8]
478,2022-12-09,[-6]
479,2022-12-12,[-5]
480,2022-12-13,[-3]
481,2022-12-14,[-2]
482,2022-12-15,[0]
483,2022-12-16,[2]
484,2022-12-19,[5]
485,2022-12-20,[7]
486,2022-12-21,[9]
487,2022-12-22,[13]
488,2022-12-23,[14]
489,2022-12-27,[18]
490,2022-12-28,[19]
491,2022-12-29,[20]
492,2022-12-30,[22]
493,2023-01-03,[22]
494,2023-01-04,[20]
495,2023-01-05,[20]
496,2023-01-06,[18]
497,2023-01-09,[17]
498,2023-01-10,[17]
499,2023-01-11,[16]
500,2023-01-12,[12]
501,2023-01-13,[8]
502,2023-01-17,[8]
503,2023-01-18,[4]
504,2023-01-19,[3]
505,2023-01-20,[0]
506,2023-01-23,[0]
507,2023-01-24,[-2]
508,2023-01-25,[-7]
509,2023-01-26,[-8]
510,2023-01-27,[-8]
511,2023-01-30,[-9]
512,2023-01-31,[-9]
513,2023-02-01,[-10]
514,2023-02-02,[-12]
515,2023-02-03,[-14]
516,2023-02-06,[-14]
517,2023-02-07,[-15]
518,2023-02-08,[-14]
519,2023-02-09,[-14]
520,2023-02-10,[-13]
521,2023-02-13,[-14]
522,2023-02-14,[-14]
523,2023-02-15,[-11]
524,2023-02-16,[-8]
525,2023-02-17,[-5]
526,2023-02-21,[-1]
527,2023-02-22,[2]
528,2023-02-23,[3]
529,2023-02-24,[4]
530,2023-02-27,[4]
531,2023-02-28,[7]
532,2023-03-01,[9]
533,2023-03-02,[11]
534,2023-03-03,[12]
535,2023-03-06,[13]
536,2023-03-07,[14]
537,2023-03-08,[15]
538,2023-03-09,[13]
539,2023-03-10,[12]
540,2023-03-13,[13]
541,2023-03-14,[14]
542,2023-03-15,[13]
543,2023-03-16,[17]
544,2023-03-17,[22]
545,2023-03-20,[26]
546,2023-03-21,[29]
547,2023-03-22,[33]
548,2023-03-23,[36]
549,2023-03-24,[39]
550,2023-03-27,[40]
551,2023-03-28,[40]
552,2023-03-29,[41]
