,date,open,high,low,close,volume,tic,day
1731,2011-11-15,30.440000534057617,31.25,30.350000381469727,20.573047637939453,6053600,M,1
1732,2011-11-16,30.670000076293945,31.450000762939453,30.469999313354492,20.42676544189453,7497900,M,2
1733,2011-11-17,30.790000915527344,31.139999389648438,30.139999389648438,20.227279663085938,7546900,M,3
1734,2011-11-18,30.690000534057617,30.729999542236328,30.049999237060547,20.187389373779297,4916300,M,4
1735,2011-11-21,30.020000457763672,31.149999618530273,29.690000534057617,20.61959457397461,10580000,M,0
1736,2011-11-22,30.940000534057617,31.190000534057617,30.25,20.26717185974121,10227400,M,1
1737,2011-11-23,30.079999923706055,30.219999313354492,29.440000534057617,19.65543556213379,5813800,M,2
1738,2011-11-25,29.600000381469727,29.899999618530273,29.43000030517578,19.582298278808594,2904400,M,4
1739,2011-11-28,30.780000686645508,31.260000228881836,30.59000015258789,20.50655174255371,8325100,M,0
1740,2011-11-29,30.84000015258789,31.1200008392334,30.3799991607666,20.632888793945312,8295400,M,1
1741,2011-11-30,32.09000015258789,32.38999938964844,31.5,21.497304916381836,9830900,M,2
1742,2011-12-01,32.29999923706055,33.0,31.90999984741211,21.3842716217041,7438300,M,3
1743,2011-12-02,32.4900016784668,33.0099983215332,32.400001525878906,21.63694190979004,8296100,M,4
1744,2011-12-05,32.810001373291016,33.2599983215332,32.779998779296875,22.035903930664062,6202400,M,0
1745,2011-12-06,33.189998626708984,33.20000076293945,32.630001068115234,21.909563064575195,4414200,M,1
1746,2011-12-07,32.709999084472656,33.25,32.459999084472656,21.77657699584961,6146000,M,2
1747,2011-12-08,32.560001373291016,33.040000915527344,32.20000076293945,21.470705032348633,4553400,M,3
1748,2011-12-09,32.540000915527344,32.959999084472656,32.41999816894531,21.803176879882812,4304500,M,4
1749,2011-12-12,32.47999954223633,32.70000076293945,32.0,21.557146072387695,4592800,M,0
1750,2011-12-13,32.540000915527344,32.59000015258789,30.489999771118164,20.483293533325195,14099000,M,1
1751,2011-12-14,30.530000686645508,31.40999984741211,30.520000457763672,20.556665420532227,8206800,M,2
1752,2011-12-15,31.3799991607666,31.670000076293945,30.920000076293945,20.990205764770508,5428300,M,3
1753,2011-12-16,31.709999084472656,31.989999771118164,30.989999771118164,20.696727752685547,7250000,M,4
1754,2011-12-19,31.260000228881836,31.34000015258789,30.420000076293945,20.38991355895996,4353800,M,0
1755,2011-12-20,31.139999389648438,31.950000762939453,30.950000762939453,21.23699188232422,4244100,M,1
1756,2011-12-21,31.799999237060547,32.130001068115234,31.43000030517578,21.370393753051758,3454900,M,2
1757,2011-12-22,32.11000061035156,32.349998474121094,31.65999984741211,21.256999969482422,3480600,M,3
1758,2011-12-23,32.189998626708984,32.20000076293945,31.719999313354492,21.477113723754883,2174600,M,4
1759,2011-12-27,32.09000015258789,32.5099983215332,31.889999389648438,21.530466079711914,2875100,M,1
1760,2011-12-28,32.369998931884766,32.97999954223633,31.950000762939453,21.79059410095215,5293600,M,2
1761,2011-12-29,32.61000061035156,33.0,32.290000915527344,21.6705379486084,3890400,M,3
1762,2011-12-30,32.59000015258789,32.68000030517578,32.099998474121094,21.463769912719727,2996500,M,4
1763,2012-01-03,32.869998931884766,33.099998474121094,32.52000045776367,21.797264099121094,7095600,M,1
1764,2012-01-04,32.810001373291016,32.95000076293945,32.290000915527344,21.777254104614258,10528100,M,2
1765,2012-01-05,32.65999984741211,33.97999954223633,32.38999938964844,22.624332427978516,14087400,M,3
1766,2012-01-06,33.93000030517578,34.79999923706055,33.630001068115234,23.05120849609375,10806000,M,4
1767,2012-01-09,34.290000915527344,34.65999984741211,34.150001525878906,22.984512329101562,6362000,M,0
1768,2012-01-10,34.79999923706055,34.869998931884766,34.290000915527344,23.257976531982422,7211800,M,1
1769,2012-01-11,34.79999923706055,35.06999969482422,34.70000076293945,23.237960815429688,4228000,M,2
1770,2012-01-12,35.0,35.209999084472656,34.65999984741211,23.371362686157227,4286300,M,3
1771,2012-01-13,34.77000045776367,35.209999084472656,34.310001373291016,22.95783233642578,7045000,M,4
1772,2012-01-17,34.70000076293945,34.95000076293945,34.34000015258789,23.131250381469727,5708100,M,1
1773,2012-01-18,34.689998626708984,35.45000076293945,34.369998931884766,23.59147071838379,5927500,M,2
1774,2012-01-19,35.29999923706055,35.91999816894531,35.29999923706055,23.891618728637695,5572100,M,3
1775,2012-01-20,35.75,35.75,35.34000015258789,23.59814453125,4347400,M,4
1776,2012-01-23,35.43000030517578,35.779998779296875,34.79999923706055,23.404714584350586,4389700,M,0
1777,2012-01-24,34.86000061035156,35.31999969482422,34.45000076293945,23.531436920166016,5952900,M,1
1778,2012-01-25,35.11000061035156,35.189998626708984,33.81999969482422,22.80442237854004,10514800,M,2
1779,2012-01-26,34.349998474121094,34.40999984741211,32.84000015258789,22.1907958984375,13138400,M,3
1780,2012-01-27,33.15999984741211,33.95000076293945,33.13999938964844,22.557632446289062,6452700,M,4
1781,2012-01-30,33.58000183105469,34.33000183105469,33.310001373291016,22.891128540039062,6112500,M,0
1782,2012-01-31,34.310001373291016,34.33000183105469,33.18000030517578,22.470918655395508,6592800,M,1
1783,2012-02-01,33.939998626708984,34.15999984741211,33.380001068115234,22.6710262298584,7657600,M,2
1784,2012-02-02,34.619998931884766,35.45000076293945,34.279998779296875,23.498090744018555,11135400,M,3
1785,2012-02-03,35.619998931884766,36.369998931884766,35.599998474121094,24.091718673706055,7413300,M,4
1786,2012-02-06,35.91999816894531,36.15999984741211,35.61000061035156,23.82491683959961,5084700,M,0
1787,2012-02-07,35.65999984741211,36.0,35.52000045776367,23.924968719482422,4559200,M,1
1788,2012-02-08,35.93000030517578,36.279998779296875,35.529998779296875,23.918302536010742,5143000,M,2
1789,2012-02-09,35.970001220703125,36.22999954223633,35.5099983215332,24.151744842529297,5102000,M,3
1790,2012-02-10,35.81999969482422,35.88999938964844,35.380001068115234,23.798229217529297,3386800,M,4
1791,2012-02-13,35.91999816894531,36.06999969482422,35.400001525878906,23.87827491760254,3028700,M,0
1792,2012-02-14,35.619998931884766,35.880001068115234,35.25,23.718196868896484,4940900,M,1
1793,2012-02-15,35.61000061035156,35.68000030517578,34.66999816894531,23.324674606323242,5655200,M,2
1794,2012-02-16,35.0,35.529998779296875,34.77000045776367,23.544775009155273,4448800,M,3
1795,2012-02-17,35.650001525878906,36.310001373291016,35.529998779296875,24.178422927856445,6069200,M,4
1796,2012-02-21,37.619998931884766,38.220001220703125,36.38999938964844,24.471900939941406,12838100,M,1
1797,2012-02-22,36.68000030517578,37.900001525878906,36.68000030517578,25.132217407226562,8055000,M,2
1798,2012-02-23,37.150001525878906,37.5,36.7599983215332,24.671998977661133,8699800,M,3
1799,2012-02-24,37.150001525878906,37.34000015258789,36.869998931884766,24.71868133544922,4335800,M,4
1800,2012-02-27,36.709999084472656,37.470001220703125,36.56999969482422,24.92544937133789,4850300,M,0
1801,2012-02-28,37.310001373291016,37.900001525878906,37.16999816894531,25.238943099975586,5715000,M,1
1802,2012-02-29,37.720001220703125,38.34000015258789,37.560001373291016,25.325645446777344,7547600,M,2
1803,2012-03-01,38.27000045776367,38.880001068115234,37.11000061035156,25.91259765625,12925300,M,3
1804,2012-03-02,38.84000015258789,38.88999938964844,38.130001068115234,25.55242347717285,5162100,M,4
1805,2012-03-05,38.18000030517578,38.68000030517578,37.86000061035156,25.505735397338867,5609500,M,0
1806,2012-03-06,38.0,38.2400016784668,37.119998931884766,24.865419387817383,7925000,M,1
1807,2012-03-07,37.5099983215332,38.56999969482422,37.41999816894531,25.659147262573242,5198000,M,2
1808,2012-03-08,38.630001068115234,39.36000061035156,38.31999969482422,26.212739944458008,5947000,M,3
1809,2012-03-09,39.290000915527344,39.83000183105469,39.290000915527344,26.459535598754883,5220900,M,4
1810,2012-03-12,39.79999923706055,39.95000076293945,39.529998779296875,26.399507522583008,4489400,M,0
1811,2012-03-13,39.70000076293945,39.790000915527344,39.04999923706055,26.52686882019043,5397900,M,1
1812,2012-03-14,39.58000183105469,39.93000030517578,39.369998931884766,26.754802703857422,4181500,M,2
1813,2012-03-15,39.869998931884766,39.88999938964844,39.290000915527344,26.660947799682617,3217600,M,3
1814,2012-03-16,39.86000061035156,39.959999084472656,39.25,26.634136199951172,6189000,M,4
1815,2012-03-19,39.56999969482422,39.70000076293945,39.150001525878906,26.560386657714844,4070400,M,0
1816,2012-03-20,39.2400016784668,39.869998931884766,39.08000183105469,26.614015579223633,4635800,M,1
1817,2012-03-21,39.68000030517578,40.68000030517578,39.66999816894531,27.130210876464844,8172400,M,2
1818,2012-03-22,40.08000183105469,40.54999923706055,39.720001220703125,26.855365753173828,6181800,M,3
1819,2012-03-23,40.0,40.040000915527344,39.189998626708984,26.7078800201416,4681900,M,4
1820,2012-03-26,40.0,40.61000061035156,39.79999923706055,27.110107421875,4120500,M,0
1821,2012-03-27,40.38999938964844,40.7400016784668,40.34000015258789,27.096702575683594,4255600,M,1
1822,2012-03-28,40.41999816894531,40.56999969482422,39.630001068115234,26.841951370239258,5095300,M,2
1823,2012-03-29,39.95000076293945,40.33000183105469,39.630001068115234,26.768205642700195,4736300,M,3
1824,2012-03-30,40.2400016784668,40.2400016784668,39.709999084472656,26.634136199951172,3839600,M,4
1825,2012-04-02,39.66999816894531,40.38999938964844,39.56999969482422,26.976032257080078,4911200,M,0
1826,2012-04-03,40.36000061035156,41.2599983215332,40.29999923706055,27.411767959594727,5996700,M,1
1827,2012-04-04,40.540000915527344,41.04999923706055,40.060001373291016,27.418481826782227,5997100,M,2
1828,2012-04-05,40.56999969482422,41.27000045776367,40.349998474121094,27.398353576660156,6286400,M,3
1829,2012-04-09,40.0,40.2400016784668,39.75,26.801725387573242,3893900,M,0
1830,2012-04-10,39.9900016784668,40.189998626708984,38.5,25.84978675842285,5251900,M,1
1831,2012-04-11,38.93000030517578,39.7400016784668,38.900001525878906,26.406198501586914,5062800,M,2
1832,2012-04-12,39.38999938964844,40.349998474121094,39.380001068115234,27.03636932373047,3742800,M,3
1833,2012-04-13,40.209999084472656,40.4900016784668,39.91999816894531,26.801725387573242,4197000,M,4
1834,2012-04-16,40.16999816894531,40.470001220703125,39.54999923706055,26.82184600830078,3606200,M,0
1835,2012-04-17,40.34000015258789,40.650001525878906,39.84000015258789,26.93580436706543,7448600,M,1
1836,2012-04-18,39.95000076293945,40.31999969482422,39.599998474121094,26.90229034423828,4534200,M,2
1837,2012-04-19,40.130001068115234,40.29999923706055,39.34000015258789,26.58051300048828,4962800,M,3
1838,2012-04-20,39.79999923706055,39.90999984741211,39.09000015258789,26.211788177490234,6169400,M,4
1839,2012-04-23,38.810001373291016,38.900001525878906,38.2599983215332,25.983869552612305,5111100,M,0
1840,2012-04-24,38.79999923706055,39.13999938964844,38.470001220703125,26.024099349975586,3988300,M,1
1841,2012-04-25,39.06999969482422,40.04999923706055,39.0099983215332,26.774911880493164,4626700,M,2
1842,2012-04-26,39.93000030517578,40.9900016784668,39.93000030517578,27.250886917114258,3895500,M,3
1843,2012-04-27,40.790000915527344,41.5,40.66999816894531,27.606185913085938,5343400,M,4
1844,2012-04-30,41.02000045776367,41.220001220703125,40.4900016784668,27.498924255371094,4103100,M,0
1845,2012-05-01,41.13999938964844,41.7400016784668,40.689998626708984,27.780485153198242,4672300,M,1
1846,2012-05-02,41.33000183105469,42.16999816894531,41.20000076293945,27.66651153564453,8773200,M,2
1847,2012-05-03,40.599998474121094,41.59000015258789,40.29999923706055,27.85422706604004,9276400,M,3
1848,2012-05-04,41.36000061035156,41.5,40.779998779296875,27.55926513671875,4862800,M,4
1849,2012-05-07,40.79999923706055,41.189998626708984,40.22999954223633,27.009538650512695,5952400,M,0
1850,2012-05-08,40.130001068115234,40.150001525878906,38.34000015258789,26.486650466918945,10794900,M,1
1851,2012-05-09,37.5099983215332,38.709999084472656,37.02000045776367,25.507904052734375,16474200,M,2
1852,2012-05-10,38.349998474121094,38.5,37.43000030517578,25.36041831970215,7610100,M,3
1853,2012-05-11,37.630001068115234,38.38999938964844,37.54999923706055,25.460975646972656,5355100,M,4
1854,2012-05-14,37.5,37.689998626708984,36.61000061035156,24.589481353759766,5753800,M,0
1855,2012-05-15,36.68000030517578,37.70000076293945,36.560001373291016,24.810699462890625,7306900,M,1
1856,2012-05-16,37.15999984741211,37.470001220703125,36.869998931884766,24.998409271240234,5557700,M,2
1857,2012-05-17,37.380001068115234,37.869998931884766,35.43000030517578,23.75150489807129,7832200,M,3
1858,2012-05-18,35.470001220703125,35.90999984741211,35.0099983215332,23.624134063720703,9272500,M,4
1859,2012-05-21,35.36000061035156,36.349998474121094,35.189998626708984,24.32133674621582,8251700,M,0
1860,2012-05-22,36.38999938964844,36.7400016784668,36.13999938964844,24.448699951171875,4175100,M,1
1861,2012-05-23,36.290000915527344,37.099998474121094,35.779998779296875,24.83751678466797,5156900,M,2
1862,2012-05-24,37.290000915527344,38.060001373291016,37.16999816894531,25.487791061401367,6752700,M,3
1863,2012-05-25,37.869998931884766,38.20000076293945,37.56999969482422,25.313488006591797,3888100,M,4
1864,2012-05-29,38.130001068115234,39.04999923706055,38.099998474121094,26.1380558013916,6437300,M,1
1865,2012-05-30,38.130001068115234,38.63999938964844,37.7599983215332,25.675498962402344,7895400,M,2
1866,2012-05-31,38.459999084472656,38.58000183105469,37.709999084472656,25.507904052734375,6967100,M,3
1867,2012-06-01,37.16999816894531,37.52000045776367,36.66999816894531,24.70343589782715,6466600,M,4
1868,2012-06-04,36.959999084472656,36.959999084472656,35.880001068115234,24.415184020996094,5640600,M,0
1869,2012-06-05,36.34000015258789,36.66999816894531,35.939998626708984,24.522436141967773,3655300,M,1
1870,2012-06-06,36.93000030517578,37.380001068115234,36.90999984741211,25.058746337890625,4653500,M,2
1871,2012-06-07,37.84000015258789,37.970001220703125,36.34000015258789,24.462106704711914,7465200,M,3
1872,2012-06-08,36.380001068115234,37.560001373291016,36.380001068115234,24.94478988647461,4863900,M,4
1873,2012-06-11,37.63999938964844,37.75,36.34000015258789,24.374963760375977,4283700,M,0
1874,2012-06-12,36.58000183105469,37.04999923706055,36.439998626708984,24.750368118286133,4426900,M,1
1875,2012-06-13,36.650001525878906,36.66999816894531,34.83000183105469,23.631484985351562,12846600,M,2
1876,2012-06-14,35.380001068115234,36.25,35.22999954223633,24.143747329711914,7273100,M,3
1877,2012-06-15,36.15999984741211,36.189998626708984,35.72999954223633,24.305513381958008,4801500,M,4
1878,2012-06-18,35.939998626708984,36.689998626708984,35.540000915527344,24.67622947692871,4970500,M,0
1879,2012-06-19,36.75,37.209999084472656,36.2599983215332,25.053686141967773,5046400,M,1
1880,2012-06-20,37.27000045776367,37.31999969482422,36.369998931884766,24.932361602783203,3979600,M,2
1881,2012-06-21,37.04999923706055,37.060001373291016,34.81999969482422,23.53711700439453,9028000,M,3
1882,2012-06-22,35.11000061035156,35.13999938964844,33.7599983215332,22.768720626831055,12705500,M,4
1883,2012-06-25,33.34000015258789,33.939998626708984,33.15999984741211,22.795682907104492,5996000,M,0
1884,2012-06-26,33.95000076293945,34.38999938964844,33.529998779296875,23.051816940307617,6282900,M,1
1885,2012-06-27,33.5,33.72999954223633,32.79999923706055,22.33734703063965,10083600,M,2
1886,2012-06-28,32.97999954223633,33.720001220703125,32.70000076293945,22.546295166015625,7993700,M,3
1887,2012-06-29,34.34000015258789,34.650001525878906,33.75,23.152917861938477,6747200,M,4
1888,2012-07-02,34.45000076293945,34.540000915527344,33.84000015258789,22.842864990234375,4802500,M,0
1889,2012-07-03,33.66999816894531,33.849998474121094,33.11000061035156,22.485631942749023,5014400,M,1
1890,2012-07-05,33.380001068115234,34.91999816894531,33.33000183105469,23.0990047454834,10410600,M,3
1891,2012-07-06,33.810001373291016,34.220001220703125,33.59000015258789,22.937231063842773,4699700,M,4
1892,2012-07-09,34.02000045776367,34.43000030517578,34.0099983215332,23.051816940307617,4285500,M,0
1893,2012-07-10,34.34000015258789,35.029998779296875,34.310001373291016,23.3146915435791,7777000,M,1
1894,2012-07-11,34.52000045776367,34.61000061035156,33.0,22.344087600708008,9386500,M,2
1895,2012-07-12,32.900001525878906,33.06999969482422,32.310001373291016,22.12839698791504,6256700,M,3
1896,2012-07-13,32.95000076293945,33.83000183105469,32.93000030517578,22.67435646057129,3880300,M,4
1897,2012-07-16,33.52000045776367,33.93000030517578,32.97999954223633,22.863082885742188,5098400,M,0
1898,2012-07-17,34.0099983215332,34.400001525878906,33.880001068115234,23.045074462890625,9204600,M,1
1899,2012-07-18,33.9900016784668,34.97999954223633,33.790000915527344,23.462976455688477,7144100,M,2
1900,2012-07-19,34.91999816894531,35.4900016784668,34.689998626708984,23.921316146850586,5479000,M,3
1901,2012-07-20,35.29999923706055,35.900001525878906,34.91999816894531,23.995458602905273,7376900,M,4
1902,2012-07-23,34.880001068115234,35.209999084472656,34.52000045776367,23.611257553100586,4876100,M,0
1903,2012-07-24,35.08000183105469,35.22999954223633,34.060001373291016,23.20684242248535,9391400,M,1
1904,2012-07-25,34.54999923706055,35.06999969482422,34.439998626708984,23.280988693237305,4928700,M,2
1905,2012-07-26,35.130001068115234,35.720001220703125,34.90999984741211,23.981979370117188,5262800,M,3
1906,2012-07-27,35.95000076293945,36.72999954223633,35.81999969482422,24.62904930114746,5749000,M,4
1907,2012-07-30,36.4900016784668,36.97999954223633,36.209999084472656,24.70992660522461,4963200,M,0
1908,2012-07-31,36.4900016784668,36.91999816894531,35.31999969482422,24.157224655151367,9570100,M,1
1909,2012-08-01,35.97999954223633,36.13999938964844,34.88999938964844,23.631484985351562,6692700,M,2
1910,2012-08-02,36.15999984741211,36.849998474121094,35.81999969482422,24.534685134887695,7818400,M,3
1911,2012-08-03,37.11000061035156,37.77000045776367,36.939998626708984,25.114351272583008,5857200,M,4
1912,2012-08-06,37.40999984741211,37.47999954223633,36.7599983215332,24.83125877380371,6380500,M,0
1913,2012-08-07,37.27000045776367,37.63999938964844,36.72999954223633,24.939104080200195,8056800,M,1
1914,2012-08-08,38.15999984741211,38.540000915527344,37.47999954223633,25.6198673248291,9675300,M,2
1915,2012-08-09,37.84000015258789,38.38999938964844,37.810001373291016,25.694011688232422,5175200,M,3
1916,2012-08-10,37.79999923706055,38.290000915527344,37.63999938964844,25.61313247680664,3743500,M,4
1917,2012-08-13,37.77000045776367,37.970001220703125,37.41999816894531,25.5255069732666,3708100,M,0
1918,2012-08-14,38.15999984741211,38.84000015258789,38.150001525878906,25.77489471435547,7192300,M,1
1919,2012-08-15,38.18000030517578,38.65999984741211,38.15999984741211,25.977108001708984,3304400,M,2
1920,2012-08-16,38.439998626708984,38.97999954223633,38.369998931884766,26.111913681030273,4351100,M,3
1921,2012-08-17,38.560001373291016,39.02000045776367,38.54999923706055,26.253456115722656,3604600,M,4
1922,2012-08-20,38.79999923706055,38.88999938964844,38.56999969482422,26.1793155670166,2560000,M,0
1923,2012-08-21,38.95000076293945,39.58000183105469,38.849998474121094,26.475887298583984,5381500,M,1
1924,2012-08-22,39.13999938964844,39.5,39.0099983215332,26.509586334228516,4545700,M,2
1925,2012-08-23,39.130001068115234,39.34000015258789,38.709999084472656,26.233234405517578,3660900,M,3
1926,2012-08-24,38.7400016784668,39.880001068115234,38.65999984741211,26.792678833007812,4811700,M,4
1927,2012-08-27,39.75,39.93000030517578,39.2599983215332,26.711795806884766,3029700,M,0
1928,2012-08-28,39.650001525878906,40.52000045776367,39.529998779296875,27.244285583496094,5495900,M,1
1929,2012-08-29,40.29999923706055,40.650001525878906,40.220001220703125,27.27798080444336,4849200,M,2
1930,2012-08-30,40.75,40.79999923706055,40.08000183105469,27.16339874267578,5463600,M,3
1931,2012-08-31,40.63999938964844,40.72999954223633,39.90999984741211,27.17013931274414,3455400,M,4
1932,2012-09-04,40.22999954223633,40.650001525878906,39.88999938964844,27.109477996826172,4112700,M,1
1933,2012-09-05,40.369998931884766,40.38999938964844,39.689998626708984,26.87356948852539,3605900,M,2
1934,2012-09-06,40.06999969482422,40.5,40.06999969482422,27.197093963623047,5699200,M,3
1935,2012-09-07,40.43000030517578,40.70000076293945,40.15999984741211,27.271244049072266,5257100,M,4
1936,2012-09-10,40.27000045776367,40.47999954223633,39.9900016784668,26.95445442199707,4147500,M,0
1937,2012-09-11,39.93000030517578,40.119998931884766,39.2400016784668,26.469148635864258,5183900,M,1
1938,2012-09-12,39.279998779296875,39.72999954223633,38.81999969482422,26.570770263671875,6621500,M,2
1939,2012-09-13,39.18000030517578,39.779998779296875,38.709999084472656,26.611417770385742,6424800,M,3
1940,2012-09-14,39.290000915527344,39.90999984741211,39.029998779296875,26.584314346313477,5042900,M,4
1941,2012-09-17,39.189998626708984,39.25,38.369998931884766,26.116853713989258,3977100,M,0
1942,2012-09-18,38.5,38.54999923706055,37.93000030517578,26.08298110961914,5412400,M,1
1943,2012-09-19,38.560001373291016,39.279998779296875,38.380001068115234,26.448816299438477,6998900,M,2
1944,2012-09-20,38.720001220703125,38.97999954223633,38.540000915527344,26.184608459472656,4610200,M,3
1945,2012-09-21,38.7599983215332,39.099998474121094,38.33000183105469,26.008459091186523,5699800,M,4
1946,2012-09-24,38.189998626708984,38.2400016784668,37.650001525878906,25.615524291992188,5612800,M,0
1947,2012-09-25,38.0,38.529998779296875,37.75,25.574871063232422,5738300,M,1
1948,2012-09-26,37.79999923706055,38.04999923706055,37.25,25.574871063232422,5106200,M,2
1949,2012-09-27,37.900001525878906,38.11000061035156,37.45000076293945,25.412281036376953,5701400,M,3
1950,2012-09-28,37.290000915527344,37.7400016784668,36.939998626708984,25.48679542541504,5466700,M,4
1951,2012-10-01,37.709999084472656,38.970001220703125,37.709999084472656,26.137182235717773,6462300,M,0
1952,2012-10-02,38.869998931884766,39.22999954223633,38.290000915527344,26.204925537109375,6720300,M,1
1953,2012-10-03,38.720001220703125,39.5099983215332,38.70000076293945,26.75369644165039,5524400,M,2
1954,2012-10-04,39.54999923706055,40.529998779296875,39.400001525878906,26.875646591186523,5962500,M,3
1955,2012-10-05,39.91999816894531,39.9900016784668,39.47999954223633,26.83498764038086,3398100,M,4
1956,2012-10-08,39.369998931884766,39.70000076293945,39.130001068115234,26.63174819946289,2524500,M,0
1957,2012-10-09,39.380001068115234,40.0,39.279998779296875,26.848539352416992,5176200,M,1
1958,2012-10-10,39.59000015258789,39.709999084472656,38.9900016784668,26.421724319458008,3499400,M,2
1959,2012-10-11,39.529998779296875,39.939998626708984,39.029998779296875,26.577543258666992,3669800,M,3
1960,2012-10-12,39.13999938964844,39.5099983215332,39.08000183105469,26.69948959350586,3589500,M,4
1961,2012-10-15,39.540000915527344,39.9900016784668,39.369998931884766,27.03822898864746,3686300,M,0
1962,2012-10-16,39.9900016784668,40.5,39.91999816894531,27.41761589050293,3545300,M,1
1963,2012-10-17,40.540000915527344,41.2400016784668,40.34000015258789,27.668291091918945,5364300,M,2
1964,2012-10-18,40.81999969482422,41.04999923706055,40.2400016784668,27.410839080810547,4509000,M,3
1965,2012-10-19,40.40999984741211,40.560001373291016,39.7400016784668,27.092432022094727,3122100,M,4
1966,2012-10-22,39.84000015258789,39.9900016784668,39.41999816894531,27.092432022094727,3151200,M,0
1967,2012-10-23,39.560001373291016,39.68000030517578,38.959999084472656,26.733366012573242,3887700,M,1
1968,2012-10-24,39.560001373291016,39.650001525878906,38.83000183105469,26.340429306030273,4046300,M,2
1969,2012-10-25,39.13999938964844,39.31999969482422,38.06999969482422,26.204925537109375,4619000,M,3
1970,2012-10-26,38.86000061035156,38.86000061035156,38.189998626708984,26.069433212280273,3965800,M,4
1971,2012-10-31,38.93000030517578,39.25,37.7599983215332,25.79166603088379,6014600,M,2
1972,2012-11-01,39.2599983215332,40.599998474121094,39.0,27.45149040222168,6356500,M,3
1973,2012-11-02,40.66999816894531,41.0,40.4900016784668,27.512466430664062,5126000,M,4
1974,2012-11-05,40.540000915527344,41.27000045776367,40.290000915527344,27.885080337524414,5265900,M,0
1975,2012-11-06,41.25,41.439998626708984,40.7599983215332,28.03413200378418,4673600,M,1
1976,2012-11-07,40.91999816894531,41.97999954223633,40.45000076293945,27.404075622558594,7878000,M,2
1977,2012-11-08,40.36000061035156,40.66999816894531,39.0099983215332,26.428495407104492,5792600,M,3
1978,2012-11-09,38.810001373291016,39.15999984741211,38.56999969482422,26.374300003051758,5762400,M,4
1979,2012-11-12,39.0,39.06999969482422,38.599998474121094,26.21848487854004,2730600,M,0
1980,2012-11-13,38.56999969482422,39.77000045776367,38.29999923706055,26.475923538208008,6968900,M,1
1981,2012-11-14,39.209999084472656,39.630001068115234,38.790000915527344,26.353981018066406,5134500,M,2
1982,2012-11-15,39.0,39.810001373291016,38.75,26.652070999145508,4726700,M,3
1983,2012-11-16,39.40999984741211,40.310001373291016,39.099998474121094,27.221149444580078,6764500,M,4
1984,2012-11-19,40.40999984741211,40.93000030517578,40.31999969482422,27.729263305664062,4484100,M,0
1985,2012-11-20,40.900001525878906,41.13999938964844,40.310001373291016,27.620866775512695,5336500,M,1
1986,2012-11-21,40.849998474121094,41.22999954223633,40.70000076293945,27.78345489501953,3391600,M,2
1987,2012-11-23,41.4900016784668,41.7599983215332,41.20000076293945,28.271242141723633,3132900,M,4
1988,2012-11-26,41.0,41.09000015258789,39.650001525878906,27.004364013671875,7968100,M,0
1989,2012-11-27,39.4900016784668,40.150001525878906,39.34000015258789,26.848539352416992,7452600,M,1
1990,2012-11-28,39.540000915527344,40.41999816894531,39.470001220703125,27.343097686767578,5606900,M,2
1991,2012-11-29,39.2400016784668,39.83000183105469,38.2599983215332,26.164281845092773,13763000,M,3
1992,2012-11-30,38.68000030517578,38.900001525878906,38.02000045776367,26.21848487854004,10663700,M,4
1993,2012-12-03,38.93000030517578,38.93000030517578,38.09000015258789,25.81199073791504,6328400,M,0
1994,2012-12-04,38.04999923706055,38.36000061035156,37.93000030517578,25.92716407775879,4799900,M,1
1995,2012-12-05,38.209999084472656,39.15999984741211,38.11000061035156,26.333648681640625,8368500,M,2
1996,2012-12-06,38.869998931884766,39.15999984741211,38.61000061035156,26.367528915405273,5892300,M,3
1997,2012-12-07,39.16999816894531,39.47999954223633,38.880001068115234,26.69948959350586,4526900,M,4
1998,2012-12-10,39.31999969482422,39.720001220703125,39.08000183105469,26.658842086791992,4897100,M,0
1999,2012-12-11,39.540000915527344,39.619998931884766,38.68000030517578,26.326873779296875,4885300,M,1
2000,2012-12-12,38.93000030517578,39.22999954223633,38.290000915527344,26.463069915771484,4596900,M,2
2001,2012-12-13,38.7599983215332,39.04999923706055,38.04999923706055,26.02723503112793,4710500,M,3
2002,2012-12-14,38.20000076293945,38.630001068115234,38.029998779296875,25.92509651184082,4590400,M,4
2003,2012-12-17,38.27000045776367,38.72999954223633,37.7599983215332,26.36092758178711,4959400,M,0
2004,2012-12-18,38.75,39.290000915527344,38.439998626708984,26.63332176208496,3217900,M,1
2005,2012-12-19,39.029998779296875,39.540000915527344,38.75,26.401784896850586,4557000,M,2
2006,2012-12-20,37.29999923706055,38.29999923706055,37.150001525878906,25.81613540649414,6726700,M,3
2007,2012-12-21,37.59000015258789,37.849998474121094,37.31999969482422,25.543746948242188,6604600,M,4
2008,2012-12-24,37.40999984741211,37.790000915527344,37.279998779296875,25.550552368164062,1567000,M,0
2009,2012-12-26,37.459999084472656,37.650001525878906,36.29999923706055,25.28496742248535,5664300,M,2
2010,2012-12-27,36.93000030517578,37.36000061035156,36.380001068115234,25.25092315673828,4988300,M,3
2011,2012-12-28,36.880001068115234,38.040000915527344,36.65999984741211,25.441604614257812,6389100,M,4
2012,2012-12-31,37.20000076293945,39.119998931884766,37.16999816894531,26.572036743164062,7895600,M,0
2013,2013-01-02,39.54999923706055,39.54999923706055,38.04999923706055,26.088529586791992,8234800,M,2
