,Unnamed: 0,date,open,high,low,close,volume,tic,day
957,957,2014-10-22,155.26768493652344,158.13575744628906,154.01528930664062,107.2345199584961,11594701,IBM,2
958,958,2014-10-23,154.9904327392578,155.66921997070312,154.43594360351562,107.49303436279295,7948972,IBM,3
959,959,2014-10-24,154.9521942138672,155.29637145996094,154.3498992919922,107.4267120361328,6958097,IBM,4
960,960,2014-10-27,154.87571716308594,155.74569702148438,154.69407653808594,107.2875518798828,5218599,IBM,0
961,961,2014-10-28,154.87571716308594,156.4053497314453,154.68450927734375,108.43418884277344,8258484,IBM,1
962,962,2014-10-29,157.10325622558594,157.3804931640625,155.602294921875,108.34139251708984,4957308,IBM,2
963,963,2014-10-30,156.30975341796875,157.3804931640625,155.85086059570312,108.93126678466795,4075216,IBM,3
964,964,2014-10-31,158.2026824951172,158.30784606933594,156.42446899414062,108.96442413330078,6085628,IBM,4
965,965,2014-11-03,157.02676391601562,157.30401611328125,156.1950225830078,108.93792724609376,4903857,IBM,0
966,966,2014-11-04,157.11280822753906,157.13192749023438,155.10516357421875,107.80451202392578,4442257,IBM,1
967,967,2014-11-05,155.95602416992188,156.34799194335938,154.45506286621094,107.25440216064452,4293516,IBM,2
968,968,2014-11-06,154.1873779296875,154.4263916015625,153.011474609375,107.74821472167967,4254710,IBM,3
969,969,2014-11-07,154.32122802734375,155.07647705078125,153.7762908935547,108.15531158447266,3655561,IBM,4
970,970,2014-11-10,154.78012084960938,157.23709106445312,154.50286865234375,109.1028823852539,5186277,IBM,0
971,971,2014-11-11,156.50096130371094,156.69215393066406,155.44932556152344,108.97612762451172,3696982,IBM,1
972,972,2014-11-12,155.14340209960938,155.8317413330078,154.64627075195312,108.05519104003906,3533597,IBM,2
973,973,2014-11-13,154.87571716308594,155.64053344726562,154.68450927734375,108.63575744628906,3388726,IBM,3
974,974,2014-11-14,154.9713134765625,157.25621032714844,154.579345703125,109.54998779296876,5207406,IBM,4
975,975,2014-11-17,156.9407196044922,157.71510314941406,156.52008056640625,109.54998779296876,5019649,IBM,0
976,976,2014-11-18,157.48565673828125,157.50477600097656,154.7705535888672,108.03518676757812,5658965,IBM,1
977,977,2014-11-19,154.92352294921875,154.9713134765625,153.88145446777344,107.72819519042967,3977520,IBM,2
978,978,2014-11-20,153.87188720703125,154.397705078125,152.7724609375,107.20101928710938,4375523,IBM,3
979,979,2014-11-21,154.71319580078125,154.82791137695312,153.68069458007812,107.38786315917967,4264437,IBM,4
980,980,2014-11-24,154.43594360351562,156.65391540527344,153.97705078125,108.20867156982422,6923474,IBM,0
981,981,2014-11-25,155.49713134765625,156.30975341796875,154.45506286621094,107.94841766357422,4249270,IBM,1
982,982,2014-11-26,154.8087921142578,154.9713134765625,153.92926025390625,108.07521057128906,4148436,IBM,2
983,983,2014-11-28,155.5927276611328,156.1854705810547,154.34034729003906,108.2220230102539,2516153,IBM,4
984,984,2014-12-01,154.53155517578125,156.13766479492188,154.25430297851562,107.80162048339844,4360146,IBM,0
985,985,2014-12-02,155.32504272460938,155.5736083984375,154.53155517578125,108.55569458007812,3625122,IBM,1
986,986,2014-12-03,155.32504272460938,157.28489685058594,154.87571716308594,109.7902603149414,6724839,IBM,2
987,987,2014-12-04,156.7973175048828,157.26577758789062,155.84129333496094,109.47662353515624,4036932,IBM,3
988,988,2014-12-05,156.4149169921875,157.26577758789062,155.74569702148438,108.9560546875,3152121,IBM,4
989,989,2014-12-08,156.10899353027344,156.10899353027344,154.43594360351562,108.01516723632812,2982146,IBM,0
990,990,2014-12-09,153.7667236328125,155.85086059570312,153.72848510742188,108.76924896240234,4038815,IBM,1
991,991,2014-12-10,155.84129333496094,156.14723205566406,152.9923553466797,107.11426544189452,4260149,IBM,2
992,992,2014-12-11,153.7476043701172,155.7648162841797,153.46080017089844,107.48795318603516,4173122,IBM,3
993,993,2014-12-12,153.2026824951172,153.44168090820312,148.49903869628906,103.69083404541016,9007838,IBM,4
994,994,2014-12-15,149.07266235351562,149.84703063964844,146.11854553222656,102.14259338378906,6799314,IBM,0
995,995,2014-12-16,145.3441619873047,148.07839965820312,143.88145446777344,101.04148864746094,7094600,IBM,1
996,996,2014-12-17,144.85659790039062,146.56787109375,144.46463012695312,101.38848114013672,5367026,IBM,2
997,997,2014-12-18,146.8260040283203,150.74569702148438,146.55831909179688,105.2256851196289,7638310,IBM,3
998,998,2014-12-19,150.56405639648438,153.3556365966797,150.56405639648438,105.77960205078124,9272685,IBM,4
999,999,2014-12-22,151.3671112060547,154.7896728515625,151.3671112060547,107.73490142822266,4897895,IBM,0
1000,1000,2014-12-23,155.09559631347656,155.73614501953125,154.50286865234375,108.26874542236328,4229292,IBM,1
1001,1001,2014-12-24,155.71701049804688,155.82217407226562,154.50286865234375,107.98844909667967,1954033,IBM,2
1002,1002,2014-12-26,155.13385009765625,155.91778564453125,154.88528442382812,108.33547973632812,2000161,IBM,4
1003,1003,2014-12-29,154.87571716308594,155.2007598876953,152.4378662109375,107.11426544189452,3485063,IBM,0
1004,1004,2014-12-30,152.9827880859375,153.7476043701172,152.76290893554688,106.80728149414062,2960075,IBM,1
1005,1005,2014-12-31,153.3556365966797,154.397705078125,153.32696533203125,107.06753540039062,4196447,IBM,2
1006,1006,2015-01-02,154.216064453125,156.12811279296875,153.91969299316406,108.14862823486328,5779673,IBM,4
1007,1007,2015-01-05,154.17782592773438,154.17782592773438,152.18930053710938,106.44694519042967,5104898,IBM,0
1008,1008,2015-01-06,152.64817810058594,152.92543029785156,148.34608459472656,104.15126037597656,6429448,IBM,1
1009,1009,2015-01-07,150.28680419921875,150.28680419921875,147.25621032714844,103.47056579589844,4918083,IBM,2
1010,1010,2015-01-08,149.3690185546875,152.04588317871094,148.70936584472656,105.7195281982422,4431693,IBM,3
1011,1011,2015-01-09,151.45315551757812,153.28871154785156,150.33460998535156,106.18000793457033,4694762,IBM,4
1012,1012,2015-01-12,152.0076446533203,152.2466583251953,148.91014099121094,104.39818572998048,4380230,IBM,0
1013,1013,2015-01-13,150.3441619873047,152.93499755859375,148.83364868164062,104.64511108398438,4578865,IBM,1
1014,1014,2015-01-14,148.04971313476562,149.6080322265625,146.97897338867188,103.97106170654295,4906054,IBM,2
1015,1015,2015-01-15,149.7992401123047,150.06692504882812,147.3804931640625,103.15028381347656,4443826,IBM,3
1016,1016,2015-01-16,147.05545043945312,150.69789123535156,147.05545043945312,104.86530303955078,6020776,IBM,4
1017,1017,2015-01-20,149.8087921142578,150.4110870361328,147.25621032714844,104.73851776123048,8778869,IBM,1
1018,1018,2015-01-21,146.30018615722656,147.70555114746094,144.4263916015625,101.49526977539062,12444367,IBM,2
1019,1019,2015-01-22,145.2581329345703,148.87188720703125,145.08604431152344,103.69752502441406,6401625,IBM,3
1020,1020,2015-01-23,148.2122344970703,150.66921997070312,148.07839965820312,104.01781463623048,5057201,IBM,4
1021,1021,2015-01-26,151.30018615722656,152.44741821289062,148.91969299316406,104.34479522705078,8250953,IBM,0
1022,1022,2015-01-27,148.12619018554688,148.26959228515625,145.87954711914062,102.54965209960938,5919942,IBM,1
1023,1023,2015-01-28,147.2275390625,147.73422241210938,144.88528442382812,101.13490295410156,4702711,IBM,2
1024,1024,2015-01-29,144.72274780273438,148.73805236816406,142.94454956054688,103.75753784179688,8703557,IBM,3
1025,1025,2015-01-30,147.14149475097656,148.41299438476562,146.30975341796875,102.30941772460938,6865526,IBM,4
1026,1026,2015-02-02,147.2275390625,147.85850524902344,144.84703063964844,103.21031951904295,4928961,IBM,0
1027,1027,2015-02-03,147.94454956054688,151.625244140625,147.94454956054688,105.75286865234376,5794212,IBM,1
1028,1028,2015-02-04,150.29637145996094,151.73040771484375,149.8087921142578,104.74519348144533,3847711,IBM,2
1029,1029,2015-02-05,150.3728485107422,151.6156768798828,150.23899841308594,105.37916564941406,5495266,IBM,3
1030,1030,2015-02-06,150.420654296875,151.12811279296875,149.35946655273438,105.31867980957033,3406299,IBM,4
1031,1031,2015-02-09,149.1395721435547,150.5736083984375,148.5659637451172,104.66680908203124,3198354,IBM,0
1032,1032,2015-02-10,149.84703063964844,151.58700561523438,148.26004028320312,106.55520629882812,4644868,IBM,1
1033,1033,2015-02-11,150.82217407226562,152.09368896484375,150.2581329345703,106.31327056884766,3793528,IBM,2
1034,1034,2015-02-12,151.73995971679688,152.48565673828125,151.13766479492188,106.52833557128906,3486423,IBM,3
1035,1035,2015-02-13,151.7973175048828,153.72848510742188,151.66348266601562,107.79170989990234,3877417,IBM,4
1036,1036,2015-02-17,152.72467041015625,154.31166076660156,152.70555114746094,108.16803741455078,3027647,IBM,1
1037,1037,2015-02-18,154.7418670654297,155.32504272460938,153.57553100585938,108.99461364746094,4558886,IBM,2
1038,1038,2015-02-19,154.92352294921875,157.25621032714844,154.34034729003906,110.13709259033205,3665602,IBM,3
1039,1039,2015-02-20,156.44358825683594,157.11280822753906,154.96176147460938,109.97576141357422,3507238,IBM,4
1040,1040,2015-02-23,157.0076446533203,157.170166015625,155.35372924804688,109.4784927368164,2839262,IBM,0
1041,1041,2015-02-24,155.3441619873047,157.73422241210938,154.4072723388672,110.76878356933594,4917874,IBM,1
1042,1042,2015-02-25,157.68641662597656,157.70555114746094,155.43020629882812,109.4112548828125,4188812,IBM,2
1043,1043,2015-02-26,156.53919982910156,156.92160034179688,152.74378967285156,108.10758209228516,7437897,IBM,3
1044,1044,2015-02-27,153.79541015625,155.15296936035156,153.11663818359375,108.8266372680664,4612860,IBM,4
1045,1045,2015-03-02,154.818359375,154.818359375,152.7820281982422,107.84548950195312,6190123,IBM,0
1046,1046,2015-03-03,153.2218017578125,154.63670349121094,152.9636688232422,108.21508026123048,3383182,IBM,1
1047,1047,2015-03-04,153.47991943359375,153.49903869628906,151.73995971679688,107.13312530517578,3800746,IBM,2
1048,1048,2015-03-05,152.829833984375,154.397705078125,152.67686462402344,108.3158950805664,3966118,IBM,3
1049,1049,2015-03-06,153.1453094482422,154.34034729003906,151.10899353027344,106.514892578125,4749049,IBM,4
1050,1050,2015-03-09,151.24282836914062,154.06309509277344,151.24282836914062,108.04035186767578,5432819,IBM,0
1051,1051,2015-03-10,152.58126831054688,153.18356323242188,150.86997985839844,106.0511703491211,4812646,IBM,1
1052,1052,2015-03-11,151.5965576171875,152.14149475097656,149.08221435546875,105.3724594116211,5972555,IBM,2
1053,1053,2015-03-12,149.397705078125,151.73995971679688,149.397705078125,106.16545867919922,4777396,IBM,3
1054,1054,2015-03-13,150.53536987304688,150.5927276611328,146.65391540527344,103.6789779663086,6343049,IBM,4
1055,1055,2015-03-16,148.23135375976562,150.181640625,147.9923553466797,105.56063842773438,3922082,IBM,0
1056,1056,2015-03-17,149.33078002929688,150.3728485107422,148.53729248046875,105.47996520996094,3464038,IBM,1
1057,1057,2015-03-18,149.9521942138672,153.6328887939453,148.94837951660156,107.39523315429688,6002785,IBM,2
1058,1058,2015-03-19,152.67686462402344,153.8432159423828,151.8260040283203,107.39523315429688,4057016,IBM,3
1059,1059,2015-03-20,153.87188720703125,155.8317413330078,153.29827880859375,109.45832824707033,9420694,IBM,4
1060,1060,2015-03-23,155.6118621826172,158.07839965820312,155.5736083984375,110.63434600830078,6202885,IBM,0
1061,1061,2015-03-24,157.5430145263672,157.6386260986328,155.73614501953125,109.53900909423828,4546021,IBM,1
1062,1062,2015-03-25,155.90821838378906,155.90821838378906,152.1988525390625,106.98529815673828,5678629,IBM,2
1063,1063,2015-03-26,152.26577758789062,154.15870666503906,151.92160034179688,107.91937255859376,4598216,IBM,3
1064,1064,2015-03-27,153.71893310546875,153.8240966796875,152.2275390625,107.79170989990234,3637883,IBM,4
1065,1065,2015-03-30,154.216064453125,156.4053497314453,154.15870666503906,109.31717681884766,4328348,IBM,0
1066,1066,2015-03-31,153.9961700439453,155.1912078857422,153.34608459472656,107.8589324951172,4451148,IBM,1
1067,1067,2015-04-01,153.18356323242188,153.55641174316406,151.42446899414062,106.97186279296876,3871037,IBM,2
1068,1068,2015-04-02,152.50477600097656,155.3919677734375,151.90248107910156,107.82532501220705,4886494,IBM,3
1069,1069,2015-04-06,152.66729736328125,155.64053344726562,151.72084045410156,108.89378356933594,3625122,IBM,0
1070,1070,2015-04-07,154.5602264404297,156.63479614257812,154.51242065429688,108.9140167236328,3292808,IBM,1
1071,1071,2015-04-08,154.6080322265625,156.35755920410156,153.92926025390625,108.76614379882812,2640418,IBM,2
1072,1072,2015-04-09,154.5889129638672,155.32504272460938,153.65200805664062,109.09544372558594,2367621,IBM,3
1073,1073,2015-04-10,155.2007598876953,156.14723205566406,154.15870666503906,109.4448699951172,2631422,IBM,4
1074,1074,2015-04-13,155.2294464111328,156.7877655029297,155.21987915039062,109.122314453125,4046869,IBM,0
1075,1075,2015-04-14,155.27725219726562,155.5831756591797,153.71893310546875,109.06853485107422,2844388,IBM,1
1076,1076,2015-04-15,155.47801208496094,157.70555114746094,155.35372924804688,110.29835510253906,3659745,IBM,2
1077,1077,2015-04-16,156.12811279296875,156.76864624023438,155.3919677734375,109.62633514404295,3281197,IBM,3
1078,1078,2015-04-17,154.63670349121094,154.7418670654297,152.9923553466797,107.97315979003906,4512862,IBM,4
1079,1079,2015-04-20,154.9713134765625,159.31166076660156,154.78012084960938,111.66252136230467,10051223,IBM,0
1080,1080,2015-04-21,158.7667236328125,160.0191192626953,156.8355712890625,110.38568878173828,10129046,IBM,1
1081,1081,2015-04-22,157.16061401367188,158.69981384277344,155.72657775878906,111.12488555908205,4209941,IBM,2
1082,1082,2015-04-23,157.9636688232422,164.3498992919922,157.87762451171875,114.40436553955078,8614438,IBM,3
1083,1083,2015-04-24,162.74378967285156,163.33651733398438,161.31930541992188,114.0952377319336,4067266,IBM,4
1084,1084,2015-04-27,163.374755859375,163.94837951660156,162.81069946289062,114.73365020751952,3314356,IBM,0
1085,1085,2015-04-28,163.31739807128906,167.0076446533203,162.5430145263672,116.87741088867188,6084268,IBM,1
1086,1086,2015-04-29,165.77438354492188,167.4282989501953,165.2007598876953,117.19998168945312,4726246,IBM,2
1087,1087,2015-04-30,166.12811279296875,166.6156768798828,162.81069946289062,115.11000061035156,5295793,IBM,3
1088,1088,2015-05-01,165.5831756591797,166.34799194335938,164.8374786376953,116.70940399169922,3464457,IBM,4
1089,1089,2015-05-04,166.7973175048828,168.54684448242188,166.06118774414062,116.91101837158205,4213288,IBM,0
1090,1090,2015-05-05,165.87954711914062,166.56787109375,164.397705078125,116.31291961669922,3758906,IBM,1
1091,1091,2015-05-06,165.29637145996094,166.3957977294922,161.4340362548828,115.14153289794922,3778780,IBM,2
1092,1092,2015-05-07,162.170166015625,164.4168243408203,161.6061248779297,115.77796173095705,2585712,IBM,3
1093,1093,2015-05-08,165.33460998535156,165.70745849609375,164.66539001464844,116.92229461669922,3234860,IBM,4
1094,1094,2015-05-11,165.05735778808594,165.38241577148438,163.34608459472656,115.86602783203124,2783406,IBM,0
1095,1095,2015-05-12,163.04971313476562,163.94837951660156,161.4149169921875,115.48005676269533,3098670,IBM,1
1096,1096,2015-05-13,163.70936584472656,165.14340209960938,163.2409210205078,116.6514663696289,2570545,IBM,2
1097,1097,2015-05-14,165.86997985839844,166.73040771484375,165.602294921875,117.8499526977539,2551299,IBM,3
1098,1098,2015-05-15,166.26194763183594,166.73995971679688,165.0095672607422,117.31499481201172,3050764,IBM,4
1099,1099,2015-05-18,165.8126220703125,165.8604278564453,164.72274780273438,117.17962646484376,2061248,IBM,0
1100,1100,2015-05-19,165.36329650878906,166.10899353027344,164.3690185546875,117.4639892578125,2639058,IBM,1
1101,1101,2015-05-20,165.70745849609375,166.76864624023438,164.87571716308594,117.65357208251952,2406114,IBM,2
1102,1102,2015-05-21,165.69789123535156,166.48184204101562,165.43020629882812,117.36920928955078,2401198,IBM,3
1103,1103,2015-05-22,165.43020629882812,165.7648162841797,164.61758422851562,116.61084747314452,2980786,IBM,4
1104,1104,2015-05-26,164.54110717773438,164.55067443847656,161.69215393066406,115.1956787109375,4031493,IBM,1
1105,1105,2015-05-27,163.6328887939453,164.89483642578125,162.9923553466797,116.46184539794922,2891562,IBM,2
1106,1106,2015-05-28,163.91014099121094,164.28298950195312,163.15487670898438,116.26549530029295,1811044,IBM,3
1107,1107,2015-05-29,163.8145294189453,163.8145294189453,162.18930053710938,114.87068939208984,4280232,IBM,4
1108,1108,2015-06-01,162.72467041015625,163.51815795898438,161.5965576171875,115.2295379638672,3122833,IBM,0
1109,1109,2015-06-02,162.1988525390625,162.95411682128906,161.02294921875,114.87068939208984,2689684,IBM,1
1110,1110,2015-06-03,163.0019073486328,164.01528930664062,162.170166015625,115.05350494384766,2229026,IBM,2
1111,1111,2015-06-04,162.07456970214844,163.09751892089844,160.54493713378906,114.0107650756836,3220948,IBM,3
1112,1112,2015-06-05,160.85086059570312,161.48184204101562,159.84703063964844,113.34720611572266,3243123,IBM,4
1113,1113,2015-06-08,159.818359375,159.92352294921875,157.76290893554688,111.95235443115234,3931600,IBM,0
1114,1114,2015-06-09,158.06883239746094,158.71893310546875,156.1854705810547,112.18254852294922,3552111,IBM,1
1115,1115,2015-06-10,159.1682586669922,161.9407196044922,158.75717163085938,114.37639617919922,4895803,IBM,2
1116,1116,2015-06-11,161.81643676757812,162.94454956054688,161.12811279296875,114.28160095214844,3623344,IBM,3
1117,1117,2015-06-12,160.8317413330078,160.89866638183594,159.35946655273438,113.0696029663086,3206095,IBM,4
1118,1118,2015-06-15,159.64627075195312,159.64627075195312,157.02676391601562,112.57532501220705,4441002,IBM,0
1119,1119,2015-06-16,159.01528930664062,160.03823852539062,158.61376953125,112.9679946899414,3399291,IBM,1
1120,1120,2015-06-17,159.6558380126953,160.46844482421875,158.79541015625,113.1914520263672,2994698,IBM,2
1121,1121,2015-06-18,159.70362854003906,161.30018615722656,159.70362854003906,113.9227294921875,3484121,IBM,3
1122,1122,2015-06-19,160.24856567382812,161.0133819580078,159.43594360351562,113.0696029663086,7399404,IBM,4
1123,1123,2015-06-22,160.27725219726562,160.93690490722656,159.84703063964844,113.57063293457033,2443247,IBM,0
1124,1124,2015-06-23,160.9751434326172,162.49522399902344,160.2007598876953,114.17322540283205,3871874,IBM,1
1125,1125,2015-06-24,161.29063415527344,161.4149169921875,159.49330139160156,113.0560073852539,3711313,IBM,2
1126,1126,2015-06-25,160.420654296875,160.73614501953125,158.7762908935547,112.4533920288086,2519709,IBM,3
1127,1127,2015-06-26,158.91969299316406,159.47418212890625,157.9636688232422,112.03361511230467,9357516,IBM,4
1128,1128,2015-06-29,156.71128845214844,158.07839965820312,155.72657775878906,110.34761810302734,3467176,IBM,0
1129,1129,2015-06-30,156.7781982421875,156.7877655029297,154.9904327392578,110.13770294189452,3762776,IBM,1
1130,1130,2015-07-01,156.7590789794922,158.32696533203125,156.4053497314453,111.37681579589844,3362367,IBM,2
1131,1131,2015-07-02,157.7915802001953,158.04971313476562,157.18930053710938,111.7830810546875,2983924,IBM,3
1132,1132,2015-07-06,156.625244140625,157.9636688232422,156.32887268066406,111.53933715820312,3221471,IBM,0
1133,1133,2015-07-07,157.68641662597656,158.07839965820312,155.09559631347656,111.72211456298828,3713195,IBM,1
1134,1134,2015-07-08,156.7877655029297,157.68641662597656,155.52581787109375,110.47624969482422,2904010,IBM,2
1135,1135,2015-07-09,158.06883239746094,158.23135375976562,156.50096130371094,110.94344329833984,4392886,IBM,3
1136,1136,2015-07-10,158.374755859375,160.03823852539062,158.2409210205078,113.0425033569336,4747062,IBM,4
1137,1137,2015-07-13,160.54493713378906,162.41873168945312,160.15296936035156,114.68785858154295,4423534,IBM,0
1138,1138,2015-07-14,161.97897338867188,162.08413696289062,160.84129333496094,114.16645050048828,3164464,IBM,1
1139,1139,2015-07-15,161.07073974609375,161.8260040283203,160.6118621826172,114.11233520507812,2089908,IBM,2
1140,1140,2015-07-16,162.0172119140625,163.5659637451172,161.72084045410156,115.78474426269533,3692275,IBM,3
1141,1141,2015-07-17,162.83938598632812,164.93307495117188,162.6195068359375,116.80722045898438,4556794,IBM,4
1142,1142,2015-07-20,165.1912078857422,166.13766479492188,164.56979370117188,117.2879409790039,7717179,IBM,0
1143,1143,2015-07-21,157.11280822753906,159.034423828125,154.89483642578125,110.4153289794922,14384906,IBM,1
1144,1144,2015-07-22,155.5736083984375,155.89866638183594,152.67686462402344,108.5735855102539,7512163,IBM,2
1145,1145,2015-07-23,153.2218017578125,155.5927276611328,152.8011474609375,109.50801849365234,5265773,IBM,3
1146,1146,2015-07-24,154.1969451904297,154.8087921142578,152.3996124267578,108.16734313964844,3951997,IBM,4
1147,1147,2015-07-27,152.0076446533203,153.13575744628906,151.625244140625,107.7069091796875,3876685,IBM,0
1148,1148,2015-07-28,152.87762451171875,153.1453094482422,151.52963256835938,108.3704833984375,2846166,IBM,1
1149,1149,2015-07-29,152.9636688232422,154.397705078125,152.3804931640625,109.07465362548828,3533806,IBM,2
1150,1150,2015-07-30,153.44168090820312,154.30210876464844,152.72467041015625,108.98662567138672,2086456,IBM,3
1151,1151,2015-07-31,154.30210876464844,154.93307495117188,153.5659637451172,109.68407440185548,3744889,IBM,4
1152,1152,2015-08-03,154.5889129638672,154.73231506347656,150.95602416992188,107.46316528320312,4828022,IBM,0
1153,1153,2015-08-04,151.4340362548828,151.8355712890625,149.9713134765625,106.71155548095705,5502588,IBM,1
1154,1154,2015-08-05,152.10325622558594,152.52389526367188,150.5544891357422,106.9146728515625,3632549,IBM,2
1155,1155,2015-08-06,150.21987915039062,150.6118621826172,149.31166076660156,106.72356414794922,3143021,IBM,3
1156,1156,2015-08-07,149.034423828125,149.3785858154297,147.55258178710938,105.90426635742188,3969465,IBM,4
1157,1157,2015-08-10,149.87571716308594,150.54493713378906,149.25430297851562,107.0171127319336,4825616,IBM,0
1158,1158,2015-08-11,149.10133361816406,149.13002014160156,148.04971313476562,106.1705551147461,3312787,IBM,1
1159,1159,2015-08-12,147.47610473632812,149.63670349121094,147.1797332763672,106.61429595947266,3724074,IBM,2
1160,1160,2015-08-13,149.1969451904297,149.22561645507812,147.53346252441406,105.87015533447266,2649936,IBM,3
1161,1161,2015-08-14,148.18356323242188,149.34034729003906,147.7820281982422,106.33438873291016,3374814,IBM,4
1162,1162,2015-08-17,148.374755859375,149.7992401123047,147.89674377441406,106.71672058105467,2353082,IBM,0
1163,1163,2015-08-18,148.67112731933594,149.63670349121094,148.4225616455078,106.5119171142578,2111142,IBM,1
1164,1164,2015-08-19,148.32696533203125,148.8240966796875,146.66348266601562,105.09870147705078,4399894,IBM,2
1165,1165,2015-08-20,146.02294921875,147.14149475097656,145.7935028076172,104.2247543334961,4196029,IBM,3
1166,1166,2015-08-21,144.8374786376953,146.45315551757812,142.16061401367188,101.62358856201172,7700757,IBM,4
1167,1167,2015-08-24,137.16061401367188,141.26194763183594,136.71128845214844,97.95053100585938,10658426,IBM,0
1168,1168,2015-08-25,140.47801208496094,140.64053344726562,134.43594360351562,96.23689270019533,7398567,IBM,1
1169,1169,2015-08-26,137.7533416748047,140.51625061035156,135.88909912109375,100.15575408935548,6508003,IBM,2
1170,1170,2015-08-27,141.9694061279297,142.41873168945312,139.25430297851562,101.41191864013672,5205524,IBM,3
1171,1171,2015-08-28,141.2523956298828,141.68260192871094,140.70745849609375,101.02963256835938,4263810,IBM,4
1172,1172,2015-08-31,140.89866638183594,141.87380981445312,139.82791137695312,100.96819305419922,4281383,IBM,0
1173,1173,2015-09-01,138.53729248046875,138.6042022705078,135.6118621826172,97.41116333007812,5514512,IBM,1
1174,1174,2015-09-02,138.374755859375,138.69981384277344,136.88336181640625,99.02924346923828,4447592,IBM,2
1175,1175,2015-09-03,139.6271514892578,141.52008056640625,139.35946655273438,100.21034240722656,3769261,IBM,3
1176,1176,2015-09-04,138.2122344970703,139.0057373046875,137.0172119140625,98.10755157470705,4394351,IBM,4
1177,1177,2015-09-08,139.4455108642578,140.8604278564453,139.25430297851562,100.517578125,4114232,IBM,1
1178,1178,2015-09-09,142.1988525390625,142.48565673828125,138.47991943359375,99.02924346923828,3564559,IBM,2
1179,1179,2015-09-10,139.43594360351562,140.68833923339844,138.15487670898438,99.81436920166016,3620938,IBM,3
1180,1180,2015-09-11,139.49330139160156,141.0133819580078,139.26385498046875,100.61315155029295,3258395,IBM,4
1181,1181,2015-09-14,140.88909912109375,140.88909912109375,139.01528930664062,99.43885803222656,3375128,IBM,0
1182,1182,2015-09-15,140.15296936035156,141.42446899414062,139.3498992919922,100.72238159179688,2842087,IBM,1
1183,1183,2015-09-16,141.3384246826172,142.34225463867188,141.05162048339844,101.32317352294922,2927963,IBM,2
1184,1184,2015-09-17,141.58700561523438,143.09751892089844,140.82217407226562,101.13884735107422,4187138,IBM,3
1185,1185,2015-09-18,139.6271514892578,139.9521942138672,137.64817810058594,98.6605453491211,8342687,IBM,4
1186,1186,2015-09-21,138.9961700439453,140.51625061035156,138.54684448242188,100.00552368164062,4000950,IBM,0
1187,1187,2015-09-22,138.26004028320312,138.68069458007812,137.44741821289062,98.60594177246094,3728049,IBM,1
1188,1188,2015-09-23,137.86807250976562,138.2122344970703,136.47227478027344,98.08026123046876,2797213,IBM,2
1189,1189,2015-09-24,136.32887268066406,138.69024658203125,135.70745849609375,98.59230041503906,3431194,IBM,3
1190,1190,2015-09-25,139.14913940429688,139.8374786376953,138.1739959716797,99.28184509277344,3634222,IBM,4
1191,1191,2015-09-28,138.06883239746094,138.9866180419922,136.20458984375,97.30194091796876,4515896,IBM,0
1192,1192,2015-09-29,135.74569702148438,136.38623046875,134.94264221191406,97.2677993774414,4982621,IBM,1
1193,1193,2015-09-30,137.37094116210938,139.30210876464844,137.34225463867188,98.97459411621094,4127725,IBM,2
1194,1194,2015-10-01,138.91969299316406,139.26385498046875,135.36329650878906,98.03243255615234,4059421,IBM,3
1195,1195,2015-10-02,134.84703063964844,138.23135375976562,134.3785858154297,98.70833587646484,3194902,IBM,4
1196,1196,2015-10-05,139.4072723388672,143.29827880859375,139.4072723388672,101.75331115722656,5367863,IBM,0
1197,1197,2015-10-06,142.50477600097656,143.54684448242188,141.95985412597656,101.5757827758789,3156933,IBM,1
1198,1198,2015-10-07,143.44168090820312,144.10133361816406,142.31358337402344,102.4701919555664,3117917,IBM,2
1199,1199,2015-10-08,143.10707092285156,146.29063415527344,142.72467041015625,103.96533966064452,5014942,IBM,3
1200,1200,2015-10-09,145.75526428222656,146.4149169921875,144.61758422851562,104.04041290283205,3693531,IBM,4
1201,1201,2015-10-12,145.69789123535156,145.86997985839844,144.216064453125,103.18701171875,3376070,IBM,0
1202,1202,2015-10-13,144.14913940429688,144.14913940429688,142.6195068359375,102.14927673339844,4095822,IBM,1
1203,1203,2015-10-14,143.02102661132812,144.0248565673828,142.46653747558594,102.41553497314452,3507238,IBM,2
1204,1204,2015-10-15,144.27342224121094,144.5889129638672,142.04588317871094,102.4701919555664,3636105,IBM,3
1205,1205,2015-10-16,143.83364868164062,144.55067443847656,142.69598388671875,102.67498779296876,3643950,IBM,4
1206,1206,2015-10-19,143.26004028320312,143.374755859375,141.8546905517578,101.87619018554688,8320616,IBM,0
1207,1207,2015-10-20,136.2237091064453,136.5965576171875,134.10133361816406,96.01842498779295,16762778,IBM,1
1208,1208,2015-10-21,134.08221435546875,136.38623046875,133.1739959716797,96.20958709716795,7312168,IBM,2
1209,1209,2015-10-22,135.50669860839844,138.69024658203125,135.3919677734375,98.37381744384766,5840027,IBM,3
1210,1210,2015-10-23,138.25047302246094,139.09178161621094,137.3804931640625,98.7766342163086,5617438,IBM,4
1211,1211,2015-10-26,138.3843231201172,138.62332153320312,136.91204833984375,98.08026123046876,3649912,IBM,0
1212,1212,2015-10-27,137.1988525390625,137.50477600097656,131.29063415527344,94.12043762207033,15698891,IBM,1
