,raw_actions
303,-0.8102975
304,-0.746334
305,-0.3644428
306,-0.2548611
307,-0.014976302
308,0.15504065
309,0.1066991
310,0.046603568
311,-0.10550647
312,0.02811507
313,0.29887682
314,0.8371372
315,1.0
316,1.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,1.0
323,1.0
324,1.0
325,1.0
326,1.0
327,1.0
328,1.0
329,1.0
330,1.0
331,1.0
332,1.0
333,1.0
334,1.0
335,1.0
336,1.0
337,1.0
338,0.75826627
339,0.6712928
340,0.8406398
341,0.9301717
342,1.0
343,0.9537705
344,0.93411326
345,0.7885288
346,1.0
347,0.5956681
348,0.48926535
349,0.39116338
350,0.27528694
351,0.32739478
352,0.4127875
353,0.6009047
354,0.6417829
355,0.5750916
356,1.0
357,1.0
358,1.0
359,1.0
360,1.0
361,1.0
362,1.0
363,0.62219954
364,1.0
365,0.37328938
366,1.0
367,1.0
368,0.59206456
369,0.46511328
370,0.36254308
371,0.22815639
372,0.18765883
373,0.1807892
374,0.12719853
375,0.080233745
376,-0.15335956
377,-0.45091492
378,-0.47029808
379,-0.29946017
380,1.0
381,1.0
382,1.0
383,1.0
384,0.9810271
385,0.5469595
386,0.49527428
387,0.91077393
388,1.0
389,1.0
390,1.0
391,1.0
392,1.0
393,1.0
394,1.0
395,1.0
396,1.0
397,1.0
398,0.6694447
399,1.0
400,0.70487714
401,1.0
402,1.0
403,0.45725816
404,0.29531285
405,0.22868325
406,0.19176723
407,0.16815138
408,0.09844159
409,0.11568727
410,0.09815266
411,0.15076385
412,0.16674267
413,0.18538658
414,1.0
415,1.0
416,1.0
417,1.0
418,1.0
419,0.06447505
420,0.015774062
421,-0.044638366
422,-0.032599606
423,-0.031947292
424,0.058468617
425,0.014422825
426,0.08394613
427,0.041536637
428,1.0
429,1.0
430,1.0
431,1.0
432,1.0
433,1.0
434,1.0
435,0.020700743
436,1.0
437,1.0
438,-0.015303278
439,0.0285198
440,1.0
441,1.0
442,1.0
443,1.0
444,1.0
445,1.0
446,1.0
447,1.0
448,0.05834011
449,0.1562436
450,1.0
451,1.0
452,1.0
453,1.0
454,1.0
455,1.0
456,1.0
457,1.0
458,1.0
459,0.329984
460,0.35051396
461,0.3398778
462,0.2795318
463,-0.1173585
464,-0.23868358
465,-0.21903296
466,-0.0067627225
467,-0.046838008
468,0.15170516
469,0.005882209
470,-0.007715637
471,1.0
472,0.94192183
473,1.0
474,1.0
475,1.0
476,1.0
477,1.0
478,1.0
479,1.0
480,1.0
481,1.0
482,1.0
483,1.0
484,0.9215486
485,0.79347855
486,0.78796315
487,0.6207092
488,0.6249548
489,0.570711
490,0.6101465
491,0.5534425
492,0.5421825
493,0.5509206
494,0.5475431
495,0.41475046
496,0.2578992
497,0.1022527
498,-0.026360827
499,0.0025039446
500,0.045720465
501,0.09143419
502,0.11877378
503,-0.019938702
504,-0.04839986
505,-0.2371845
506,-0.16924179
507,-0.20930234
508,-0.04792937
509,-0.052598737
510,-0.12083306
511,-0.10158848
512,0.8302594
513,-0.19482628
514,0.9004924
515,0.96102387
516,1.0
517,-0.06682254
518,-0.058849655
519,0.9274763
520,0.93583643
521,-0.1621279
522,0.94270194
523,-0.12435674
524,-0.3063873
525,-0.43458492
526,-0.39955088
527,-0.40708083
528,-0.40448105
529,-0.27963486
530,-0.3325135
531,-0.2908616
532,-0.41658857
533,-0.46118703
534,-0.61752653
535,0.8099599
536,0.8377253
537,1.0
538,0.99075484
539,0.9181669
540,0.7319172
