,account_value
334,1003719.3970680237
335,1003854.850101471
336,1003671.987247467
337,1003819.0514564514
338,1003160.1618766785
339,1003287.8764152527
340,1002707.3576927185
341,1002829.2670249939
342,1002314.5382881165
343,1003552.9797554016
344,1006065.6620979309
345,1006367.5332069397
346,1006469.1233634949
347,1006345.2792167664
348,1006484.6035957336
349,1006486.5387916565
350,1006521.3702201843
351,1006521.3702201843
352,1006521.3702201843
353,1006521.3702201843
354,1006521.3702201843
355,1006521.3702201843
356,1006593.3096885681
357,1006616.7052268982
358,1006411.0241889954
359,1006422.7219581604
360,1006440.2680397034
361,1006288.2004737854
362,1006059.1240882874
363,1007164.5363807678
364,1006794.1178321838
365,1006474.3859291077
366,1006206.3185691833
367,1005908.0317497253
368,1005669.2078590393
369,1006316.4704322815
370,1005470.350933075
371,1005766.6888237
372,1005749.1415977478
373,1005086.2845420837
374,1004937.1417045593
375,1004820.1659202576
376,1004262.5865936279
377,1004671.997833252
378,1005529.8139572144
379,1006260.9064102173
380,1006611.830329895
381,1006682.0146560669
382,1006436.3695144653
383,1006325.242805481
384,1005686.754989624
385,1006072.7722167969
386,1006072.7722167969
387,1006150.7553100586
388,1006203.3935546875
389,1006082.51953125
390,1006171.2257385254
391,1006171.2257385254
392,1006171.2257385254
393,1006171.2257385254
394,1006171.2257385254
395,1006171.2257385254
396,1006171.2257385254
397,1006171.2257385254
398,1006171.2257385254
399,1006171.2257385254
400,1006171.2257385254
401,1006171.2257385254
402,1006171.2257385254
403,1006094.2174911499
404,1006230.6875228882
405,1006156.6036224365
406,1006256.0317993164
407,1006199.4941711426
408,1006117.6116943359
409,1006044.5022583008
410,1005853.4439086914
411,1005726.7206192017
412,1005750.1169204712
413,1005565.8803939819
414,1005986.9909286499
415,1006130.2839279175
416,1006498.7550735474
417,1006566.9904708862
418,1006091.2923812866
419,1005898.4546661377
420,1005945.6798553467
421,1005980.1145553589
422,1006139.5009994507
423,1005927.9693603516
424,1005888.6154174805
425,1005693.8100814819
426,1005666.2622451782
427,1005415.3762817383
428,1005775.4709243774
429,1006124.7436523438
430,1005853.1963348389
431,1005803.0191421509
432,1005885.663986206
433,1006004.7115325928
434,1006004.7115325928
435,1006004.7115325928
436,1006004.7115325928
437,1006004.7115325928
438,1006004.7115325928
439,1006004.7115325928
440,1006004.7115325928
441,1006004.7115325928
442,1006004.7115325928
443,1006004.7115325928
444,1006004.7115325928
445,1006004.7115325928
446,1006004.7115325928
447,1006004.7115325928
448,1006004.7115325928
449,1006004.7115325928
450,1006004.7115325928
451,1006004.7115325928
452,1006004.7115325928
453,1006004.7115325928
454,1006004.7115325928
455,1006022.4210739136
456,1005990.9376144409
457,1005987.9861831665
458,1006015.5340194702
459,1005920.0992584229
460,1006197.5490570068
461,1006281.1779022217
462,1006281.1779022217
463,1006281.1779022217
464,1006281.1779022217
465,1006572.4021911621
466,1006572.4021911621
467,1006572.4021911621
468,1006572.4021911621
469,1006572.4021911621
470,1006572.4021911621
471,1006572.4021911621
472,1006572.4021911621
473,1006572.4021911621
474,1006572.4021911621
475,1006572.4021911621
476,1006572.4021911621
477,1006572.4021911621
478,1006572.4021911621
479,1006572.4021911621
480,1006572.4021911621
481,1006572.4021911621
482,1006572.4021911621
483,1006572.4021911621
484,1006572.4021911621
485,1006512.9329681396
486,1006457.4287414551
487,1006469.322013855
488,1006572.4020004272
489,1006453.4641265869
490,1006508.9683532715
491,1006518.8798904419
492,1006518.8798904419
493,1006518.8798904419
494,1006518.8798904419
495,1006518.8798904419
496,1006518.8798904419
497,1006518.8798904419
498,1006518.8798904419
499,1006518.8798904419
500,1006518.8798904419
501,1006518.8798904419
502,1006518.8798904419
503,1006518.8798904419
504,1006518.8798904419
505,1006518.8798904419
506,1006518.8798904419
507,1006518.8798904419
508,1006518.8798904419
509,1006518.8798904419
510,1006518.8798904419
511,1006518.8798904419
512,1006518.8798904419
513,1006518.8798904419
514,1006518.8798904419
515,1006518.8798904419
516,1006518.8798904419
517,1006518.8798904419
518,1006518.8798904419
519,1006518.8798904419
520,1006518.8798904419
521,1006517.8888320923
522,1006511.9421005249
523,1006537.712097168
524,1006537.712097168
525,1006537.712097168
526,1006537.712097168
527,1006537.712097168
528,1006537.712097168
529,1006539.694404602
530,1006519.8713302612
531,1006469.3227767944
532,1006437.6058578491
533,1006442.5615310669
534,1006442.5615310669
535,1006442.5615310669
536,1006442.5615310669
537,1006442.5615310669
538,1006442.5615310669
539,1006442.5615310669
540,1006442.5615310669
541,1006355.3400039673
542,1006169.0034866333
543,1006239.5030975342
544,1006271.5030670166
545,1006341.5037155151
546,1006317.5031661987
547,1006203.5034179688
548,1006303.5034179688
