,account_value
1301,2243218.794504922
1302,2245371.697073273
1303,2293900.148517783
1304,2249047.4426498497
1305,2249394.8202169817
1306,2290530.542770002
1307,2261285.1970829046
1308,2280367.5389746856
1309,2273215.1303433487
1310,2322701.667417852
1311,2283937.135891874
1312,2285834.451106407
1313,2284302.4533662167
1314,2296725.0112009277
1315,2293051.917999533
1316,2312353.1334485873
1317,2319383.6320400517
1318,2335359.501052015
1319,2316101.965932861
1320,2352743.387300854
1321,2289660.0146218925
1322,2319503.003721302
1323,2331707.452959194
1324,2325384.372433256
1325,2330010.65330429
1326,2327619.008440192
1327,2355098.037549988
1328,2369120.9511467125
1329,2330451.8014331628
1330,2356813.4656784553
1331,2357918.134245153
1332,2370045.511238337
1333,2383877.3626803667
1334,2365671.2306878124
1335,2379145.8036272447
1336,2386360.3151473524
1337,2361807.870445863
1338,2396650.2613861575
1339,2413785.766640383
1340,2406367.637212095
1341,2381176.586473223
1342,2414106.775885221
1343,2390611.8524637576
1344,2409013.4705443536
1345,2364825.5188512634
1346,2426065.06335847
1347,2413622.8866191753
1348,2437575.869337597
1349,2436140.359786439
1350,2427550.844275494
1351,2413595.1081191674
1352,2454520.6845920803
1353,2462606.3247161796
1354,2453837.968656365
1355,2425304.3747230847
1356,2460404.8523932635
1357,2444146.7309084404
1358,2501007.096811847
1359,2456626.461807112
1360,2466842.5006091567
1361,2478102.0575649
1362,2483666.8075082335
1363,2461142.8129205857
1364,2496448.3334587426
1365,2484077.560364538
1366,2526069.326677265
1367,2492851.8850390534
1368,2514419.489609111
1369,2513973.9821457234
1370,2508142.2373539167
1371,2492956.131925968
1372,2525605.57653824
1373,2516225.3172050673
1374,2498809.236208112
1375,2500579.095960118
1376,2549508.43089574
1377,2536452.8918621303
1378,2534245.305118373
1379,2541058.5120232455
1380,2545766.760916149
1381,2572237.907937858
1382,2559605.514965902
1383,2524182.5985545814
1384,2528744.7805319238
1385,2547034.911816266
1386,2560080.2883301964
1387,2545010.307209342
1388,2589447.0324763004
1389,2576568.7093309695
1390,2604750.3315106584
1391,2592511.951729983
1392,2610725.2436581305
1393,2574086.8821468977
1394,2580371.5506371004
1395,2600796.7631889763
1396,2614064.0394271053
1397,2592027.4407338207
1398,2615894.7223223923
1399,2625457.814765242
1400,2627052.8815782764
1401,2675379.1444710433
1402,2635828.768956471
1403,2631216.4212704045
1404,2618098.385126557
1405,2638544.2644905513
1406,2625667.923559602
1407,2671524.597056103
1408,2644465.7728143195
1409,2651254.279289829
1410,2655055.0747699835
1411,2629507.431502268
1412,2633777.686656259
1413,2653652.578861211
1414,2656343.7412496754
1415,2662650.1301039336
1416,2674007.9793833103
1417,2678545.4590027863
1418,2711653.007124444
1419,2706401.0324149793
1420,2706552.3172829454
1421,2688554.5879957573
1422,2698580.718960371
1423,2706943.520191277
1424,2676555.65574736
1425,2706872.8273600973
1426,2692253.6978233233
1427,2720830.948428277
1428,2731452.978200043
1429,2725990.7911492484
1430,2727440.9313942627
1431,2750003.4196421257
1432,2742235.4570653425
1433,2744808.8435222283
1434,2727732.923462132
1435,2766609.532710348
1436,2723176.8818253246
