,account_value
512,1006594.4852875199
513,1006478.4929050303
514,1006463.2793929625
515,1006400.1336540561
516,1006400.1336540561
517,1006400.1336540561
518,1006400.1336540561
519,1006400.1336540561
520,1006468.7039421924
521,1006468.7039421924
522,1006468.7039421924
523,1006468.7039421924
524,1006558.9552479013
525,1006558.9552479013
526,1006558.9552479013
527,1006538.5057885111
528,1006248.8489039876
529,1006118.0498618342
530,1006186.9352402169
531,1006331.9345687516
532,1006331.9345687516
533,1006331.9345687516
534,1006331.9345687516
535,1006331.9345687516
536,1006331.9345687516
537,1006124.4386989615
538,1006225.3370618324
539,1006254.4687562233
540,1006254.4687562233
541,1006254.4687562233
542,1006254.4687562233
543,1006254.4687562233
544,1006348.5255089436
545,1006348.5255089436
546,1006494.426918912
547,1006494.426918912
548,1006459.7321255413
549,1006459.7321255413
550,1006459.7321255413
551,1006608.0457041792
552,1006608.0457041792
553,1006608.0457041792
554,1006608.0457041792
555,1006608.0457041792
556,1006608.0457041792
557,1006608.0457041792
558,1006879.6345156521
559,1006879.6345156521
560,1006880.5410493328
561,1006584.3844102788
562,1006771.3763839257
563,1006999.3920648175
564,1006858.0746160247
565,1006979.374101464
566,1006883.3940511117
567,1006465.4178339237
568,1007110.2599538293
569,1006608.3825860963
570,1007306.3502995321
571,1006910.9469681076
572,1006912.0398327415
573,1006912.0398327415
574,1006912.0398327415
575,1006912.0398327415
576,1006912.0398327415
577,1007075.8674912391
578,1007075.8674912391
579,1007021.8435428835
580,1007256.2986151507
581,1007096.4623083449
582,1007251.9420205709
583,1007269.3905322904
584,1007269.3905322904
585,1007227.5875611644
586,1007249.5007362524
587,1007072.4713889917
588,1007540.3228480684
589,1007418.588369807
590,1007418.588369807
591,1007418.588369807
592,1007418.588369807
593,1007418.588369807
594,1007256.7964223679
595,1007757.7716175482
596,1007494.9359913677
597,1007771.0286280101
598,1007633.7112758647
599,1007885.3568970072
600,1007741.5546188937
601,1007831.5260495446
602,1007685.4718464522
603,1007816.5485341374
604,1007816.8989518493
605,1007816.8989518493
606,1007967.2598153637
607,1007967.2598153637
608,1008070.2083440037
609,1008070.2083440037
610,1008398.8672675759
611,1008398.8672675759
612,1008398.8672675759
613,1008341.1501949858
614,1008419.5937881697
615,1008256.3556393066
616,1008602.2283493216
617,1008591.7725234026
618,1008591.7725234026
619,1008591.7725234026
620,1008591.7725234026
621,1008262.4471922956
622,1008673.4527423395
623,1008428.2588639802
624,1008729.7281432591
625,1008849.8611429487
626,1008849.8611429487
627,1008849.8611429487
628,1008849.8611429487
629,1008914.6535050205
630,1008389.4859973332
631,1008760.0696727794
632,1008392.28525637
633,1008445.4656053123
634,1008183.9791201132
635,1008066.5892307835
636,1007884.045437402
637,1007914.0635375878
638,1007914.0635375878
639,1007914.0635375878
640,1007914.0635375878
641,1007914.0635375878
642,1007914.0635375878
643,1007910.7331327562
644,1007927.089655401
645,1007273.6507698685
646,1007687.51488354
647,1007452.9865833529
648,1007555.1259269514
649,1006883.3845272481
650,1006932.6747690107
651,1007614.9210976392
652,1006734.681721706
653,1006972.099142564
654,1006863.6559126271
655,1006296.6934442818
656,1006628.4201692286
657,1006791.5994022313
658,1006256.468664028
659,1006559.9137445381
660,1006678.3788280643
661,1006694.1663275972
662,1006839.3033954707
663,1006674.4906548836
664,1006661.7195710358
665,1006816.6700651544
666,1006450.2313653732
667,1007345.9099884145
668,1005877.6037974948
669,1005899.7597547822
670,1006711.9246274614
671,1007010.3361810115
672,1006576.8119758181
673,1006270.0857551957
674,1005904.2568606017
675,1006252.5107815524
676,1005438.5609895817
677,1006150.9049652583
678,1005847.6931339354
679,1004758.222947639
680,1005827.8383290627
681,1006530.7828322285
682,1006136.119946345
683,1005499.1346983869
684,1006318.4112256141
685,1005531.3486683879
686,1005229.4304275648
687,1005588.1016305167
688,1003597.166487554
689,1003867.4844568382
690,1006009.1978069074
691,1006303.112283407
692,1004381.3695716782
693,1004042.8145492901
694,1004658.3405933509
695,1005775.9708481571
696,1004197.8013343032
697,1003703.4104142986
698,1004489.7332517429
699,1004787.8346149493
700,1005452.7057541357
701,1004169.3878654408
702,1005779.6627361566
703,1004780.9271970352
704,1004707.0436557102
705,1004122.8463777815
706,1005537.7122396278
707,1004741.522940165
708,1004373.5937829828
709,1003639.7840782924
710,1001698.7548312771
711,1001241.227626416
712,1003776.7265357476
713,1000242.3114964223
714,1004982.3911740658
715,1004297.202778999
716,1003322.4207295256
717,1001034.6604634493
718,1002401.664946975
719,1002807.8365898135
720,1000349.1162047427
721,1001071.5946203765
722,1000814.8748579954
723,1000873.5068427738
724,1002790.8241726108
725,1002447.9603664785
726,999406.2777780041
727,1001211.657452441
728,999035.8389959909
729,999956.8217465356
730,1001039.931013191
731,1002807.6440071067
732,999486.6246811546
733,998301.9553320715
734,1000123.1571238178
735,999100.7830042212
736,1002303.0611841248
737,998755.7021312853
738,997937.5739410003
739,998596.1734653816
740,997975.9388275165
741,998302.006041724
742,997915.2222162778
743,997143.3497971629
744,998317.2097443477
745,997412.4345072606
746,997823.1955277458
747,996679.2013957924
748,997578.5470451008
749,994840.1021549191
750,996185.080328387
751,994176.6113034992
752,997850.0163655243
753,995616.0337057746
754,994960.9053157897
755,994595.9277497283
756,997629.9369340074
757,996112.967886719
758,995791.9992492801
759,994601.4752819741
760,995667.8879855601
761,993221.7628908822
762,994344.0610431309
763,993878.548541154
764,992864.9226033008
765,994091.0181560825
766,993895.9074262939
767,993748.2992924661
768,993983.7486365184
769,991068.5999305828
770,991944.8040659305
771,991025.5651624968
772,995513.7380446306
773,993853.6174771735
774,992751.0932772909
775,992695.5392172986
776,990443.5907899657
777,989423.46958804
778,990054.8676133764
779,988023.4921487843
780,991277.9421695289
781,991514.4728653934
782,989985.3891478431
783,988952.8369647543
784,990095.1257952612
785,986433.6514483114
786,987365.264421981
787,989102.6573263333
788,986839.1398353372
789,989621.5364853399
790,985923.9372807354
791,987629.1586908338
792,986318.3377461617
793,986642.4809071112
794,986787.8486111257
795,985582.8493491376
796,985959.5809283529
797,986465.9033068266
798,981954.5115911901
799,985703.9045342812
800,985785.2409705105
801,984886.981124985
802,983788.6179107877
803,981226.355209546
804,979370.0464727681
805,976462.8340587781
806,980631.5630827651
807,983656.0440826056
808,982624.7935492467
809,979694.3779677782
810,979014.3488390378
811,976708.9469349494
812,969516.1789650074
813,978564.1438842386
814,976309.0825954356
815,972375.5778542857
816,976618.8032718108
817,968834.7165509714
818,974381.8277794356
819,976259.5322552149
820,973096.2600395952
821,974608.2990494973
822,972099.3721188654
823,962810.5776003217
824,970043.4289604604
825,971122.2732590374
826,970559.1213482362
827,965655.9071399381
828,963550.6224866227
829,967104.2686627414
830,967381.5395336755
831,968827.5382666059
832,970390.5033984182
833,964155.9443068433
834,966115.2371775032
835,965858.2790539747
836,960881.7999764753
837,965905.235239306
838,962274.2002829663
839,964997.2042467124
840,963054.041751801
841,958126.5297117007
842,964077.4174403821
843,966544.0879861579
844,956745.3988413943
845,961976.7425604674
846,962911.4827758544
847,958115.4946301838
848,960559.309877824
849,960081.5548450374
850,957793.4411262688
851,960163.7422299183
852,962210.9752854095
853,954018.4819948033
854,956971.4733989739
855,953956.258737963
856,958940.2020611182
857,956437.3993953657
858,958512.8875617522
859,953362.5522113068
860,953991.1032097298
861,942694.6448332814
862,955071.4193735066
863,952198.4457472896
864,953061.4564325748
865,950400.7532728876
866,954370.5025726169
867,947215.3264796562
868,949440.8773491074
869,948459.4991285615
870,947023.3004895421
871,948300.0282109444
872,953949.5836425644
873,946816.6278506066
874,944374.0877870249
875,946000.1493178825
876,942074.9262341404
877,948458.1401269707
878,946798.3251935327
879,941038.7246637036
880,952180.5581324376
881,942051.9305504963
882,940729.4943900697
883,939123.7223405881
884,939955.4248102005
885,938712.0207018943
886,942577.358125412
887,942814.3816025126
888,937802.823427415
889,936653.9964238019
890,934648.051429471
891,938420.967455746
892,932450.0434608364
893,926652.7211375888
894,938907.4166224265
895,936529.4946870019
896,936613.8488586174
897,940435.5631005529
898,934208.1191239344
899,938472.8058774038
900,936528.3453717955
901,938518.3011907372
902,946513.2577997379
903,944156.5053887068
904,944175.9886935207
905,942476.0489539319
906,949504.6841092621
907,944586.2446583342
908,943262.7451035031
909,948599.9868037761
910,947329.5518511025
911,943528.1052142824
912,953944.3253136389
913,945111.1464884093
914,948503.4158936333
915,942672.3046085191
916,948043.0052010703
917,968165.9294116208
918,959191.545499814
919,970118.2112884189
920,976781.9647388334
921,963357.6084248484
922,962665.1894736819
923,961140.2542398723
924,973997.4440602685
925,974633.0220570833
926,959688.7261006688
927,968888.5702758394
928,975214.7960464708
929,995109.0999402548
930,982839.2785231101
931,985365.2110009857
932,974432.6382778226
933,978709.8155759876
934,988128.1467768059
935,998016.818047716
936,986807.5151784879
937,997169.1803273897
938,987808.2480736726
939,990082.8745184579
940,990111.1137017432
941,985897.3102655741
942,993768.1755273812
943,987596.3438378617
944,995474.0677631353
945,1005414.5118978883
946,996245.9227671085
947,1009411.6860483869
948,1008067.1394772243
949,1001229.3706759992
950,1005904.251027762
951,999207.1226998561
952,1010178.7600433512
953,1009723.1430452876
954,1027754.6918140331
955,1016642.1624718189
956,1014181.1405507808
957,1016125.6077815755
958,1022970.97844713
959,1019957.2507498807
960,1026255.4933007881
961,1015456.6177042199
962,1021893.2955320043
963,1025193.211760585
964,1027408.9389835409
965,1020278.4341322989
966,1040642.6797273094
967,1048300.9540573275
968,1043593.0086745644
969,1023805.4467456318
970,1028610.601257782
971,1047107.2987991236
972,1054354.6180770413
973,1051826.7036184438
974,1055089.850876959
975,1048319.2149514179
976,1065916.9865200762
977,1058535.8925364322
978,1074731.5330325956
979,1067916.6732724872
980,1085407.3018149359
981,1079423.9887421476
982,1094420.2653149923
983,1067503.0724741458
984,1077771.9066798044
985,1075605.831089303
986,1063747.7655845182
987,1066566.622532379
988,1109418.336995537
989,1095258.4020940706
990,1089906.5785205893
991,1089172.8416073308
992,1115119.7116884934
993,1092968.391345827
994,1101585.7706454427
995,1113395.0643047076
996,1094231.1265379018
997,1117897.4974559988
998,1107608.373438317
999,1123140.3904413793
1000,1126813.471331427
1001,1128713.9820253665
1002,1139384.1234972319
1003,1121808.124475102
1004,1134342.158385132
1005,1109507.2308173052
1006,1141735.508765729
1007,1152135.4074047864
1008,1137203.947150662
1009,1138490.4255812212
1010,1158352.587238459
1011,1126278.3129782337
1012,1145975.8686522518
1013,1144310.870313225
1014,1141702.269625818
1015,1166067.5498934253
1016,1155429.8487388967
1017,1178527.5086120958
1018,1185210.6974530944
1019,1196922.573319431
1020,1174409.275625029
1021,1183959.5784512782
1022,1193798.3805530854
1023,1161993.1078991636
1024,1195820.3359151005
1025,1209381.388930379
1026,1210954.375515021
1027,1172954.1414941635
1028,1217628.6569371216
1029,1193222.603196691
1030,1176194.6622439872
1031,1219467.057651423
1032,1212691.8597604213
1033,1240296.0767403743
1034,1230585.9206458896
1035,1227961.5012060946
1036,1242390.881502114
1037,1245887.4905215995
1038,1245441.6543154884
1039,1236591.8256539092
1040,1250221.1907495558
1041,1256322.1603387813
1042,1266605.7798028812
1043,1215447.1550115976
1044,1241426.42772304
1045,1253833.855261697
1046,1253897.1936805996
1047,1283339.4523726604
1048,1278761.889675541
1049,1292158.9732763097
1050,1287540.4819182
1051,1300054.4087593737
1052,1274701.551192284
1053,1306184.8656898246
1054,1310860.1811849938
1055,1276912.3779920076
1056,1275672.3114964124
1057,1315197.6321389244
1058,1303395.898234548
1059,1306281.769489025
1060,1322550.6360645625
1061,1306492.1094496557
1062,1309092.160279514
1063,1323299.2953984672
1064,1291565.1552497097
1065,1333948.6382801796
1066,1326603.3169889029
1067,1329742.1186481381
1068,1302923.2085545517
1069,1290550.6067605733
1070,1374449.6472847674
1071,1355317.7455346184
1072,1325714.245083798
1073,1358120.556935986
1074,1390378.9665147464
1075,1348403.918746467
1076,1374230.1447616753
1077,1353898.173515364
1078,1353967.7463827399
1079,1381616.8575438678
1080,1389152.6836303761
1081,1375313.654989459
1082,1371432.0190559304
1083,1378223.2739602318
1084,1370431.599079482
1085,1427312.7616669198
1086,1395630.9809492775
1087,1389305.2653247665
1088,1397055.8033978713
1089,1392725.551926686
1090,1417754.0589724532
1091,1428770.4509715135
1092,1423864.4919441808
1093,1419690.3560344887
1094,1406906.4586928396
1095,1401229.174816958
1096,1416006.1639201874
1097,1456939.182405751
1098,1458073.6083569585
1099,1425131.2309192747
1100,1468813.681311468
1101,1479175.248279631
1102,1475339.0443249654
1103,1442738.0130039086
1104,1495136.807539642
1105,1450599.8995579241
1106,1458732.994227288
1107,1485789.60081853
1108,1459949.614538361
1109,1501556.4044104347
1110,1475370.6177902517
1111,1473440.1751584872
1112,1510018.694481624
1113,1514888.8876775075
1114,1494614.874570274
1115,1522021.4775892147
1116,1511343.998103221
1117,1533082.4583721492
1118,1530882.7397501324
1119,1529912.64570094
1120,1552177.0549413
1121,1516941.9890972504
1122,1557085.6439079705
1123,1510997.317706698
1124,1544785.7328568746
1125,1544246.200736422
1126,1555885.8973372339
1127,1572053.5695004077
1128,1565067.1292656907
1129,1541974.532371593
1130,1585775.9457689577
1131,1561688.2913776543
1132,1549952.2408894766
1133,1538018.365801028
1134,1551668.5012172135
1135,1579521.2105355482
1136,1573664.253688986
1137,1570507.239066663
1138,1613748.3098507312
1139,1593652.4949952993
1140,1630502.3867105525
1141,1604016.3443428176
1142,1596611.8088815333
1143,1631128.9437302945
1144,1622710.9410955568
1145,1596702.4364973474
1146,1613311.2114381595
1147,1591051.2342050392
1148,1609181.0065762496
1149,1597005.364937532
1150,1627588.8073778893
1151,1655481.4967910515
1152,1657650.2114222448
1153,1659954.4485235517
1154,1638655.0840899204
1155,1671636.969221436
1156,1625022.5770541034
1157,1664570.3290667168
1158,1665093.0999712425
1159,1655702.7534205706
1160,1659680.7832420147
1161,1658349.2125773448
1162,1691882.5333437924
1163,1707570.8141789641
1164,1658380.9816880235
1165,1667855.0053438444
1166,1703056.5576630586
1167,1662226.264523103
1168,1721063.6503922846
1169,1684725.2249242975
1170,1673788.636420967
1171,1682530.8278996511
1172,1704881.3876365544
1173,1665911.4977446254
1174,1717952.9531521373
1175,1704735.7161123636
1176,1691076.9510738815
1177,1716936.5127869502
1178,1733801.3074884198
1179,1743787.8753474478
1180,1717338.4857021673
1181,1731206.851069355
1182,1730241.9338693614
1183,1732674.002679387
1184,1748013.0562453275
1185,1767757.4485557524
1186,1766206.3437371077
1187,1748528.7635787805
1188,1748576.8968248991
1189,1780415.3169190802
1190,1744652.3417920687
1191,1788325.5081969919
1192,1753544.2255610651
1193,1778293.8820126818
1194,1765729.0024667452
1195,1774756.4527382306
1196,1799341.117943287
1197,1787762.4289810138
1198,1766892.3176163654
1199,1782616.151545159
1200,1786388.9409883076
1201,1794350.719020801
1202,1792834.0139727616
1203,1862127.6172564568
1204,1818748.9501651153
1205,1823620.5670431203
1206,1847012.6878371076
1207,1849855.905421921
1208,1844863.515201152
1209,1838676.997972619
1210,1849034.0577452416
1211,1845706.414835429
1212,1834476.562074511
1213,1864599.779420007
1214,1854766.8911035564
1215,1857940.2286851674
1216,1890067.4927748041
1217,1893639.7633565553
1218,1870258.9563427789
1219,1894281.1655603687
1220,1854049.1868505026
1221,1895533.0681869923
1222,1887502.0401949515
1223,1907823.445514736
1224,1893041.328171835
1225,1906745.239275477
1226,1914411.8667592555
1227,1893285.5261639883
1228,1908503.2216590298
1229,1884837.321042115
1230,1928880.018402334
1231,1906298.4450774696
1232,1938953.0549598224
1233,1918886.9715887106
1234,1902081.121456702
1235,1934713.43859044
1236,1943929.8746220756
1237,1959329.2161107326
1238,1961613.6472900694
1239,1930041.3527574546
1240,1974068.9324245632
1241,2011848.3332265387
1242,1965223.1018916126
1243,1986378.3114058303
1244,1969334.0161687275
1245,2010602.1948422864
1246,1968124.0831093036
1247,1963791.500392547
1248,1970038.9425608006
1249,1974818.3424963993
1250,1970769.6673476507
1251,1972435.3885120705
1252,1987874.1716607143
1253,1988388.5560928767
1254,2002463.0411332215
1255,2011572.0541196929
1256,2010686.5591480113
1257,1998480.6938111642
1258,2000769.7997329775
1259,2005302.543605778
1260,2007271.275058156
1261,2027944.0817458984
1262,2016275.1521068558
1263,2009479.0952957058
1264,2035440.0182715023
1265,2049339.4209119023
1266,2059094.7561354844
1267,2069632.4909698898
1268,2059887.3594375558
1269,2028969.0504305197
1270,2093570.7869940784
1271,2047461.232849924
1272,2058450.765393262
1273,2081685.9058627004
1274,2071690.5061270078
1275,2073667.2300895143
1276,2084480.7893537567
1277,2085332.5204793087
1278,2052508.81370044
1279,2090211.3853205566
1280,2072632.413017316
1281,2064063.8474100947
1282,2093513.2678481715
1283,2125871.4105803473
1284,2106812.185930444
1285,2136794.2035010243
1286,2096186.9138948652
1287,2101766.290402735
1288,2145414.373638829
1289,2133733.68517688
1290,2116536.0967716435
1291,2125115.79763789
1292,2134843.9361697817
1293,2128523.712215791
1294,2150950.7275655023
1295,2146822.6181040998
1296,2151193.2761574094
